,true_step1,true_step2,true_step3,true_step4,true_step5,true_step6,true_step7,true_step8,true_step9,true_step10,true_step11,true_step12,pred_step1,pred_step2,pred_step3,pred_step4,pred_step5,pred_step6,pred_step7,pred_step8,pred_step9,pred_step10,pred_step11,pred_step12
123,163.0,195.0,164.0,220.0,266.0,330.0,333.0,276.0,556.0,300.0,391.0,543.0,314.6419,387.05475,402.36737,422.0378,338.29208,324.23267,359.0489,294.4876,286.7776,318.4275,289.6826,290.8029
124,195.0,164.0,220.0,266.0,330.0,333.0,276.0,556.0,300.0,391.0,543.0,325.0,322.30475,359.12997,359.60995,355.4544,261.2064,316.89206,317.54623,256.29935,275.13788,278.27982,288.14288,259.17514
125,164.0,220.0,266.0,330.0,333.0,276.0,556.0,300.0,391.0,543.0,325.0,257.0,312.865,346.37436,308.14786,300.54343,273.42264,276.3453,300.59735,244.23001,248.9826,284.8729,253.3664,256.5602
126,220.0,266.0,330.0,333.0,276.0,556.0,300.0,391.0,543.0,325.0,257.0,217.0,298.43866,303.2453,246.56348,305.27548,234.7866,264.17676,289.98608,220.63548,258.1525,252.76857,244.69844,251.18979
127,266.0,330.0,333.0,276.0,556.0,300.0,391.0,543.0,325.0,257.0,217.0,404.0,274.9104,268.5518,267.55765,286.66638,240.3816,254.36829,273.7517,226.18016,229.07295,249.20103,240.83485,237.42603
128,330.0,333.0,276.0,556.0,300.0,391.0,543.0,325.0,257.0,217.0,404.0,177.0,266.05505,301.3992,259.47964,285.4425,242.89784,236.78415,291.41306,196.58878,228.36206,229.30426,209.05042,226.12234
129,333.0,276.0,556.0,300.0,391.0,543.0,325.0,257.0,217.0,404.0,177.0,152.0,318.497,317.89484,267.58194,284.12527,231.04497,249.48373,252.30823,179.58379,218.53047,199.09691,185.67155,192.6912
130,276.0,556.0,300.0,391.0,543.0,325.0,257.0,217.0,404.0,177.0,152.0,90.0,301.16968,308.03677,261.63452,258.18512,253.95209,199.68584,227.77219,142.40671,178.87566,161.40633,132.0776,162.23158
131,556.0,300.0,391.0,543.0,325.0,257.0,217.0,404.0,177.0,152.0,90.0,68.0,282.4142,290.13693,230.75453,263.43668,221.38666,183.3738,185.2137,102.73862,152.05208,107.31515,111.24238,126.03082
132,300.0,391.0,543.0,325.0,257.0,217.0,404.0,177.0,152.0,90.0,68.0,50.0,374.43042,350.05045,318.23785,273.55695,240.17679,197.00418,187.00446,80.71814,114.78714,99.5197,111.25794,157.2428
133,391.0,543.0,325.0,257.0,217.0,404.0,177.0,152.0,90.0,68.0,50.0,28.0,304.3055,318.53595,228.44159,207.07518,212.39789,133.81914,130.19331,28.804296,91.07373,73.35627,101.44308,151.1842
134,543.0,325.0,257.0,217.0,404.0,177.0,152.0,90.0,68.0,50.0,28.0,12.0,338.38086,298.28482,230.47464,213.55527,185.76224,105.95755,103.97888,29.597153,97.18098,99.96892,130.33195,189.03246
135,325.0,257.0,217.0,404.0,177.0,152.0,90.0,68.0,50.0,28.0,12.0,7.0,346.82874,322.73233,250.97858,179.88286,179.86555,78.22149,97.01193,27.657251,128.99725,135.55658,142.8867,211.8474
136,257.0,217.0,404.0,177.0,152.0,90.0,68.0,50.0,28.0,12.0,7.0,6.0,294.31885,281.77597,186.39412,135.21947,137.14879,56.085915,70.75254,62.08634,149.496,132.26468,148.26639,212.13425
137,217.0,404.0,177.0,152.0,90.0,68.0,50.0,28.0,12.0,7.0,6.0,6.0,238.73993,209.43672,147.35631,105.178795,116.8994,39.645687,97.71435,75.721214,159.1052,148.06708,170.22115,230.06651
138,404.0,177.0,152.0,90.0,68.0,50.0,28.0,12.0,7.0,6.0,6.0,38.0,157.89958,166.11356,108.58786,74.29139,115.48173,55.150578,123.72251,90.303665,184.99236,178.08823,170.26947,209.03876
139,177.0,152.0,90.0,68.0,50.0,28.0,12.0,7.0,6.0,6.0,38.0,37.0,215.45418,205.50996,139.51349,100.82486,150.3257,105.38223,155.23534,127.21217,240.4609,206.54109,179.34181,209.94994
140,152.0,90.0,68.0,50.0,28.0,12.0,7.0,6.0,6.0,38.0,37.0,43.0,142.09735,155.9949,123.44036,106.789734,190.80554,121.027306,167.22614,146.08191,240.9915,198.86505,182.01465,207.47798
141,90.0,68.0,50.0,28.0,12.0,7.0,6.0,6.0,38.0,37.0,43.0,50.0,105.83518,125.06708,127.36969,138.14838,209.06308,133.62117,194.51463,174.18498,240.88504,202.46895,188.1487,223.15158
142,68.0,50.0,28.0,12.0,7.0,6.0,6.0,38.0,37.0,43.0,50.0,70.0,58.920635,109.13481,143.95015,135.5549,210.0826,146.2676,207.98285,169.82497,242.64403,217.24059,207.63849,238.29718
143,50.0,28.0,12.0,7.0,6.0,6.0,38.0,37.0,43.0,50.0,70.0,74.0,49.24475,112.17099,139.57445,137.92805,224.21458,147.21635,202.64061,176.26671,256.66055,221.60391,189.78918,243.06146
144,28.0,12.0,7.0,6.0,6.0,38.0,37.0,43.0,50.0,70.0,74.0,82.0,49.13557,91.7462,131.08414,145.81671,215.70375,134.12543,192.56749,160.92308,246.45609,200.35507,197.02052,243.32634
145,12.0,7.0,6.0,6.0,38.0,37.0,43.0,50.0,70.0,74.0,82.0,106.0,18.69437,74.78552,129.02913,129.98186,188.05196,123.33518,169.84662,148.49461,231.17902,212.78409,192.26544,222.79863
146,7.0,6.0,6.0,38.0,37.0,43.0,50.0,70.0,74.0,82.0,106.0,114.0,6.4868507,71.83383,106.89838,105.08991,173.53307,95.40755,153.37086,131.10927,240.59628,206.60239,175.59344,218.94833
147,6.0,6.0,38.0,37.0,43.0,50.0,70.0,74.0,82.0,106.0,114.0,123.0,13.31272,61.495457,91.41067,95.621,156.93878,83.007034,131.04948,130.89372,238.87697,192.91718,175.52043,225.39775
148,6.0,38.0,37.0,43.0,50.0,70.0,74.0,82.0,106.0,114.0,123.0,121.0,6.357356,48.90509,83.322,78.17376,148.9768,62.344265,137.5855,137.40575,233.63835,198.4563,180.87062,221.20442
149,38.0,37.0,43.0,50.0,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,3.436545,49.73389,71.2464,72.09726,132.07697,79.670906,138.43738,132.00972,246.83987,212.22127,182.41333,215.99681
150,37.0,43.0,50.0,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,2.0,29.433271,51.07997,44.090054,135.31999,87.06283,154.4636,159.03677,273.66095,233.55249,200.57759,253.51936
151,43.0,50.0,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,2.0,34.683784,28.137293,54.142635,164.30495,101.64489,181.8344,180.36555,279.41077,229.55293,217.91852,254.03645
152,50.0,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,9.446671,35.118717,52.742424,87.77191,191.2164,129.36815,200.52936,185.05972,270.5998,222.6101,195.46126,234.19742
153,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,10.111587,65.376686,91.237495,114.97543,235.46259,156.08789,202.59042,162.05353,263.55682,199.88051,164.86415,222.94032
154,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,62.535027,122.80034,151.16498,158.83144,260.5566,161.23474,191.2331,165.62212,248.40111,184.68306,166.92737,210.68538
155,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,102.05921,148.17097,186.24553,177.04889,258.25183,147.65141,194.14717,145.9652,224.88014,182.33983,168.26962,198.71663
156,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,124.16565,178.4224,188.68237,175.91751,250.66522,144.02394,164.49747,127.45217,231.44737,174.5289,151.60414,185.14894
157,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,159.59528,197.60147,193.38147,167.5318,241.09538,132.1449,161.04181,147.03632,239.67668,182.75883,168.60513,217.8762
158,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,163.50601,188.08206,181.47107,155.56859,224.89417,118.550026,182.47993,153.4676,238.24232,199.92783,190.88766,245.29832
159,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,158.19116,167.64085,162.61275,137.03261,213.18991,112.75475,177.4565,144.2544,244.53542,212.33995,204.12132,249.60663
160,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,141.32558,160.42513,149.31326,119.48712,205.651,115.57801,171.09149,142.71321,251.673,229.32242,219.29558,267.2346
161,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,149.62927,149.57822,138.83304,122.62869,207.04462,122.06605,175.64221,164.38206,267.15158,248.27525,237.9389,294.40454
162,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,145.89435,134.56148,146.87718,137.4983,209.22406,130.41188,200.28319,181.5982,280.46466,269.92545,267.99014,337.58487
163,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,132.36018,133.86682,144.20587,138.60791,208.58641,125.852196,196.75797,178.93373,278.53137,276.94397,279.23,349.2294
164,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,135.55525,140.07214,156.97623,145.1575,214.7452,146.59175,225.00377,190.49533,296.18057,300.94388,292.58124,340.54623
165,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,152.63809,159.89827,177.1159,160.48558,241.51714,176.66624,245.11855,207.87013,318.7296,319.89252,286.45486,329.69385
166,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,164.17175,174.87514,193.22263,194.92366,271.83582,202.78018,271.17334,244.48264,337.3845,318.6259,290.2745,337.49866
167,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,179.15143,189.17557,220.66254,233.83829,288.4853,235.90819,310.76733,276.70535,332.6048,320.43723,311.95535,349.68448
168,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,188.11435,221.12581,253.97327,267.31735,316.16354,281.19055,344.7073,279.12064,341.11813,336.79074,325.27744,365.30048
169,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,204.8444,260.06033,279.118,295.81137,349.9136,310.91116,348.55582,276.72223,355.21475,351.66272,341.6479,367.681
170,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,222.74309,263.5568,296.5834,323.6065,367.36362,308.63913,338.38477,271.89313,361.50455,363.91583,350.20468,366.8666
171,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,223.97319,268.00485,322.05655,344.34274,354.82016,294.49597,330.14728,271.9732,368.6449,371.8104,358.6331,346.3906
172,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,240.68138,280.9984,332.52737,315.16986,322.1375,281.3146,318.19055,276.2078,357.20532,365.59558,332.0139,328.90207
173,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,257.45316,261.0162,269.90186,251.5004,266.04987,245.12532,299.74094,266.73337,335.3858,322.67096,305.63025,302.8614
174,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,287.39648,287.25635,289.90414,274.18198,285.8398,264.86203,313.6023,277.94067,342.35913,329.65756,311.60757,307.11172
175,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,296.24536,297.06412,300.1368,286.70837,298.0874,276.6767,319.53168,283.77835,346.09204,334.00702,315.85855,316.23672
176,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,296.99118,299.08487,302.32822,294.4328,303.09116,280.07037,322.04385,287.516,346.7334,336.06766,324.23093,324.03177
177,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,311.35446,313.22577,316.5121,307.81482,309.15076,290.24387,330.58005,296.69733,353.38367,348.65063,336.765,334.63568
178,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,323.8328,326.46225,324.71396,315.5829,314.5733,299.0134,336.4898,303.72528,362.92242,358.77304,344.29446,344.97903
179,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,328.42868,331.47116,325.26358,320.33237,318.97116,304.06747,342.621,313.68698,370.87582,365.1338,352.2655,354.87933
180,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,333.86517,337.0453,330.97964,328.20767,324.85413,312.20023,352.6841,323.51025,375.5779,372.92856,360.10742,362.37915
181,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,351.75272,355.31863,347.5558,343.16174,338.7465,328.5318,365.9418,332.69955,385.25558,383.2975,366.8299,367.62277
182,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,371.96768,374.71576,362.16977,357.66052,353.47253,341.37558,373.58435,341.9943,392.5526,389.56537,371.53342,370.61926
183,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,374.45334,376.90662,365.9751,365.53387,357.52374,344.48508,377.49426,347.1808,395.0765,391.70764,374.4005,376.70065
184,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,363.64197,369.02332,362.74527,364.99985,353.26575,343.5768,377.7597,346.214,390.91113,389.22073,376.76703,374.30762
185,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,363.90073,375.26468,366.90704,367.31604,355.53073,346.001,378.04407,345.31778,390.8952,392.19238,374.62384,372.83377
186,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,370.84204,383.30655,367.83563,369.17398,356.63748,347.17148,378.21866,346.35013,395.1491,391.51154,373.26117,372.71292
187,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,394.57562,400.6717,380.7487,379.50928,365.15097,355.51178,386.81516,357.25702,399.4748,395.3111,377.128,372.6107
188,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,465.35394,459.33728,422.1652,410.16974,392.79083,382.53534,414.8997,377.36584,414.50684,407.98007,384.24094,380.7592
189,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,638.36743,596.487,515.2456,476.03558,445.56366,443.26593,464.49783,418.91763,455.19373,443.4883,412.922,418.31088
190,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,599.7273,541.16223,464.6617,457.5645,449.90097,432.36044,446.53406,412.56744,445.48737,437.313,426.62003,431.64813
191,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,483.13318,446.0354,418.28012,448.1734,434.1768,404.90186,432.06793,403.1792,431.82214,444.2199,438.8288,431.6074
192,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,424.20685,435.00946,437.16925,448.27628,421.42966,405.2016,437.43036,407.07715,450.83243,465.55383,448.5989,442.8829
193,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,417.87985,457.80438,442.12622,435.44803,417.66812,411.16916,438.71933,426.0234,475.37753,470.9478,453.67978,453.61032
194,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,421.41373,444.23602,417.2933,425.49478,415.1007,407.5527,451.29788,441.06744,474.4329,471.139,451.47623,438.37793
195,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,453.27866,457.07608,431.57187,445.6077,431.35294,437.51007,485.84634,455.72775,475.8929,474.15558,433.37515,425.51132
196,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,429.2759,437.40054,420.08096,439.9103,444.63272,455.82376,482.5983,446.12875,460.0299,443.23315,410.13403,409.99814
197,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,460.91403,474.0942,450.54373,480.63925,485.1757,474.6557,494.66687,449.09085,440.39243,434.84497,402.4732,398.78333
198,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,675.7936,663.3629,601.9883,591.61786,565.41876,545.3628,559.05414,481.5564,468.12277,458.45596,409.11847,408.57916
199,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,602.6981,590.1516,533.6723,555.3379,534.7646,515.4216,490.30606,422.1096,425.62698,410.46643,381.3324,367.8892
200,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,589.30005,579.99274,537.6331,565.9749,524.4079,476.0387,450.9154,399.98096,403.14304,409.78806,373.17932,360.03738
201,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,544.8581,556.1261,519.6117,542.4247,466.94107,431.11337,416.28122,367.19226,393.90454,391.97067,371.5121,379.9425
202,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,529.1327,554.9229,515.3422,493.48795,426.12387,402.07327,395.77286,375.81952,386.03326,394.71573,399.4123,403.71875
203,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,493.08417,511.84137,453.57693,443.96527,389.64996,368.39005,389.66537,360.0303,380.7021,414.40652,417.54993,411.87637
204,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,452.86603,443.69833,404.26398,409.51358,358.6942,358.47437,374.21143,350.39175,391.63086,431.0499,417.69205,441.33594
205,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,570.9462,562.90375,501.24,461.98322,434.07047,412.8452,445.42734,425.40793,447.21988,461.81778,451.20975,460.531
206,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,520.39746,502.87292,435.73618,452.16595,409.44513,413.9651,454.25516,420.41492,423.13907,451.89188,439.98627,444.42627
207,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,758.404,706.5177,626.7284,572.30804,520.3689,535.76294,563.8373,494.52405,500.15433,504.3656,472.78943,501.08292
208,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,615.8011,592.8264,495.95312,530.3516,511.8821,524.04724,508.25134,451.8648,462.12537,463.84616,473.25906,456.23508
209,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,792.962,731.1674,642.6856,645.76965,589.91815,575.9712,573.2734,516.34436,516.6487,556.37964,505.72113,500.2915
210,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,839.9042,801.2171,692.36237,689.04425,609.6853,620.6599,613.3859,545.43866,590.6852,571.07935,552.43024,551.24615
211,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,887.06464,839.1813,730.1512,707.4267,651.0429,661.37946,649.7293,636.9289,612.8823,625.1631,620.4436,634.0189
212,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,936.82007,879.4253,753.6466,756.5969,688.6672,706.33264,746.7031,674.80383,674.98285,694.84094,696.9029,699.66327
213,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,861.05444,803.5703,735.797,762.2307,714.75854,747.09937,752.7514,725.2455,719.49365,755.9362,733.82605,740.98
214,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,914.53284,878.54156,825.03064,817.55194,785.7223,794.23553,827.5199,790.09344,785.2471,805.7645,791.0527,781.23376
215,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,861.91406,845.65027,784.1247,832.8158,761.78516,805.01996,834.52747,791.3662,760.35376,808.9517,796.96375,730.5453
216,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,715.0126,706.49,723.9496,761.7398,738.81226,767.0,770.1305,724.7272,721.80664,753.2246,710.55286,704.97
217,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,681.47784,735.52344,716.32446,784.22504,725.37463,749.8205,734.7101,709.2685,693.4617,703.71765,714.11505,637.37915
218,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,758.6765,789.1169,778.9703,793.3344,734.3087,740.4475,751.3504,716.3231,653.8493,719.1743,666.9876,649.7888
219,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,671.3969,724.6202,701.0324,744.1777,678.6214,705.6979,696.1406,636.82916,643.8119,641.6386,663.28564,643.1981
220,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,670.6337,711.297,696.7519,717.284,663.1634,677.05304,639.2581,640.7721,576.17255,659.46545,667.1711,651.8697
221,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,637.7593,690.84155,664.12396,695.2674,622.9791,615.85345,629.54694,566.6419,590.2845,665.04144,676.6684,726.5329
222,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,624.5666,669.1178,670.0913,671.53503,582.9229,604.63715,567.2245,598.848,616.6784,694.6243,736.24567,747.70734
223,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,677.0828,723.2802,711.5025,665.4205,595.9837,574.0077,621.4811,628.6213,627.7452,753.19403,764.58075,793.7612
224,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,679.33203,694.2827,647.1981,634.08875,506.71146,586.1152,609.7212,613.47894,648.5869,736.2374,773.1118,771.66864
225,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,614.98126,612.97437,608.0759,557.74713,515.8165,567.4579,583.979,624.5313,637.2386,735.12994,742.29065,757.02875
226,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,530.0758,564.4755,532.2302,570.0571,497.9302,547.6345,610.57733,618.4577,632.0629,697.2144,731.9001,718.3286
227,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,543.3968,545.7767,598.44666,587.66907,523.5293,602.66235,642.91095,650.40015,635.9565,690.1317,704.8116,678.8895
228,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,500.5717,600.8567,611.6784,602.7072,574.8081,640.2963,686.2224,637.3184,634.9553,660.1514,670.2735,609.5635
229,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,581.9752,636.3533,620.1392,654.1676,612.60443,674.89966,687.75806,655.8968,628.16486,635.8368,609.66376,551.30786
230,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,572.32355,609.4288,642.52765,679.6998,630.6418,666.9093,703.9683,624.7982,595.5856,569.6331,563.70776,518.01715
231,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,525.74286,611.9909,628.38837,670.94135,616.2315,657.44214,663.8187,597.5098,538.14386,541.2746,518.1121,431.9244
232,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,565.56085,621.5192,632.64856,677.2504,591.1656,644.4275,648.1592,528.1102,500.02618,500.48196,454.6971,422.91614
233,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,534.1622,597.721,580.6396,624.1658,559.30206,594.95874,565.4235,478.95633,455.3289,435.55887,417.85025,371.0782
234,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,714.0867,714.85913,637.73145,660.85944,565.974,574.32825,577.2584,480.49887,421.7454,427.9686,383.05048,329.7662
235,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,770.5087,707.01996,602.2845,621.5668,518.0187,562.4607,555.3387,428.31174,402.88266,398.56232,352.09442,339.31146
236,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,672.68646,617.9134,528.123,556.1061,517.41235,528.1662,495.53354,419.44913,380.86688,382.8763,367.59134,385.29266
237,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,548.21466,520.7564,460.92245,545.67236,501.7996,473.34958,480.85678,387.98434,356.92337,386.34235,404.85992,413.4874
238,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,483.78488,498.4577,510.87637,539.2515,498.4344,476.87793,482.204,396.131,411.60684,448.35098,431.63986,438.89047
239,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,459.52393,526.7493,524.2111,509.54865,488.77817,463.39084,469.21994,419.20654,452.59344,457.15674,438.65546,419.55115
240,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,506.69556,538.75165,498.33588,502.85043,461.73148,448.61972,479.4549,439.66895,438.55267,454.24655,419.55493,390.1264
241,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,476.84616,485.7969,450.48276,462.95132,432.7647,441.68146,473.3591,420.87997,426.67657,422.69547,372.29364,363.2172
242,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,417.94592,447.80432,409.67868,437.98273,428.71667,433.58356,449.20544,409.15744,394.87476,386.2003,342.3506,323.3176
243,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,395.6676,418.36487,401.7517,440.32727,433.03952,410.87488,442.99075,367.68146,349.68344,355.291,313.1896,311.59048
244,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,433.76904,469.6339,454.7261,465.85626,440.347,422.98978,424.31085,332.4345,339.27444,339.02396,301.56677,289.02515
245,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,410.01907,456.17868,429.25528,427.48886,411.46295,375.99713,352.2688,282.73486,303.14468,308.66434,263.35684,252.77368
246,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,412.1835,436.73987,399.4184,411.747,371.1229,314.48138,300.98804,241.31564,278.6671,264.16797,242.11404,257.90042
247,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,414.5456,418.66306,392.69138,372.40103,327.68454,275.72778,266.10107,227.30373,247.07162,234.77173,234.30205,251.27234
