,true_step1,true_step2,true_step3,true_step4,true_step5,true_step6,true_step7,true_step8,true_step9,true_step10,true_step11,true_step12,pred_step1,pred_step2,pred_step3,pred_step4,pred_step5,pred_step6,pred_step7,pred_step8,pred_step9,pred_step10,pred_step11,pred_step12
43,443.0,469.0,493.0,502.0,522.0,541.0,555.0,580.0,625.0,614.0,600.0,636.0,438.3119,384.9491,372.2005,377.83875,385.8546,390.46286,424.47064,324.9179,317.87775,334.83844,336.7836,346.59656
44,469.0,493.0,502.0,522.0,541.0,555.0,580.0,625.0,614.0,600.0,636.0,614.0,459.06378,404.6979,390.11957,390.97623,398.92407,403.32794,438.18802,341.26855,331.48593,355.50577,348.3888,364.0417
45,493.0,502.0,522.0,541.0,555.0,580.0,625.0,614.0,600.0,636.0,614.0,629.0,476.78693,423.35092,400.19504,405.6327,416.57538,414.5121,454.16745,358.6643,344.91315,369.5334,367.41168,380.2929
46,502.0,522.0,541.0,555.0,580.0,625.0,614.0,600.0,636.0,614.0,629.0,647.0,487.3418,437.8119,407.31677,419.83945,436.5305,429.13864,472.19324,376.2661,358.75586,386.56863,381.4267,396.00186
47,522.0,541.0,555.0,580.0,625.0,614.0,600.0,636.0,614.0,629.0,647.0,664.0,490.73047,445.39606,410.9549,425.53745,444.30783,439.5622,482.95453,390.2566,372.84607,404.20242,392.54156,410.8722
48,541.0,555.0,580.0,625.0,614.0,600.0,636.0,614.0,629.0,647.0,664.0,674.0,503.36386,463.02252,426.0089,436.2763,451.29114,451.52823,497.51984,411.5908,389.84714,414.5818,409.10797,431.2326
49,555.0,580.0,625.0,614.0,600.0,636.0,614.0,629.0,647.0,664.0,674.0,677.0,516.81744,482.3458,435.53333,451.29526,465.936,463.63086,514.0781,431.67017,403.519,437.2839,440.0331,460.12692
50,580.0,625.0,614.0,600.0,636.0,614.0,629.0,647.0,664.0,674.0,677.0,705.0,531.0803,500.33804,448.9235,465.75558,479.1292,481.50696,528.0343,452.8516,422.43707,462.60257,465.03256,475.79068
51,625.0,614.0,600.0,636.0,614.0,629.0,647.0,664.0,674.0,677.0,705.0,723.0,541.4697,518.2502,468.29767,477.85242,500.43805,494.2672,539.8878,475.3271,445.65527,487.67355,482.48132,497.59058
52,614.0,600.0,636.0,614.0,629.0,647.0,664.0,674.0,677.0,705.0,723.0,736.0,561.7874,545.58923,479.54156,499.4414,522.0612,511.5721,560.5239,502.3149,471.32956,513.26776,507.06406,524.22076
53,600.0,636.0,614.0,629.0,647.0,664.0,674.0,677.0,705.0,723.0,736.0,758.0,569.7508,560.9341,503.65823,530.43054,553.9734,556.4814,612.71826,570.1792,527.7475,583.8644,574.74457,601.62805
54,636.0,614.0,629.0,647.0,664.0,674.0,677.0,705.0,723.0,736.0,758.0,761.0,567.765,568.17114,510.4651,539.4869,564.3496,563.66614,621.34625,583.0548,541.0388,598.04877,589.65,612.73096
55,614.0,629.0,647.0,664.0,674.0,677.0,705.0,723.0,736.0,758.0,761.0,784.0,583.52246,591.5805,530.1733,558.0471,581.5438,579.0318,635.3981,602.85614,562.3781,618.059,608.8151,628.3737
56,629.0,647.0,664.0,674.0,677.0,705.0,723.0,736.0,758.0,761.0,784.0,789.0,580.501,597.87695,536.4976,566.8762,592.45746,586.05505,639.71954,616.0232,576.70575,632.2958,621.89996,639.89465
57,647.0,664.0,674.0,677.0,705.0,723.0,736.0,758.0,761.0,784.0,789.0,199.0,590.0642,612.8103,551.02606,582.6719,605.18646,596.72217,649.10345,631.0551,593.54736,647.0136,636.3198,653.60535
58,664.0,674.0,677.0,705.0,723.0,736.0,758.0,761.0,784.0,789.0,199.0,864.0,604.14014,631.6749,571.2394,601.4865,621.134,614.4016,662.27936,650.3972,614.997,665.8909,654.5242,670.94714
59,674.0,677.0,705.0,723.0,736.0,758.0,761.0,784.0,789.0,199.0,864.0,788.0,618.1589,649.2206,589.21826,617.14154,636.5582,628.3089,672.2605,665.22034,634.37634,681.5956,669.14233,685.0857
60,677.0,705.0,723.0,736.0,758.0,761.0,784.0,789.0,199.0,864.0,788.0,877.0,628.66785,661.9752,603.09454,633.05566,650.8685,641.282,681.36945,679.9115,650.92944,693.27246,682.5636,696.4947
61,705.0,723.0,736.0,758.0,761.0,784.0,789.0,199.0,864.0,788.0,877.0,877.0,635.4109,672.365,618.14014,647.644,663.51825,653.8028,690.91223,691.7707,666.2986,704.80896,694.53314,707.28766
62,723.0,736.0,758.0,761.0,784.0,789.0,199.0,864.0,788.0,877.0,877.0,886.0,650.55444,688.8085,638.7606,664.67975,677.6154,669.6416,701.6536,704.0853,683.1367,715.7837,705.8362,717.8216
63,736.0,758.0,761.0,784.0,789.0,199.0,864.0,788.0,877.0,877.0,886.0,884.0,662.9106,697.64734,652.8893,677.4994,687.55084,679.9114,706.75726,712.46655,694.7649,721.40234,715.8322,722.06665
64,758.0,761.0,784.0,789.0,199.0,864.0,788.0,877.0,877.0,886.0,884.0,909.0,669.93945,704.45795,664.1022,688.03314,694.8916,687.01733,712.0727,717.34644,703.39716,725.21106,720.3079,724.9098
65,761.0,784.0,789.0,199.0,864.0,788.0,877.0,877.0,886.0,884.0,909.0,920.0,680.2252,714.4225,678.31274,699.33276,702.7389,697.7218,718.1172,725.8745,713.0713,727.871,724.51953,727.1362
66,784.0,789.0,199.0,864.0,788.0,877.0,877.0,886.0,884.0,909.0,920.0,913.0,688.7129,721.52856,690.88806,708.1518,710.71277,706.7462,723.29114,726.57324,721.1122,730.08765,724.69196,729.40906
67,789.0,199.0,864.0,788.0,877.0,877.0,886.0,884.0,909.0,920.0,913.0,936.0,696.8152,722.9672,698.99445,714.6803,717.5033,711.4651,725.0002,727.7095,723.20795,730.0337,725.3708,729.4387
68,199.0,864.0,788.0,877.0,877.0,886.0,884.0,909.0,920.0,913.0,936.0,987.0,701.669,727.33887,704.054,718.4879,720.5227,715.1747,725.7969,727.9167,723.5265,729.9304,727.5155,728.5814
69,864.0,788.0,877.0,877.0,886.0,884.0,909.0,920.0,913.0,936.0,987.0,980.0,512.5109,597.6007,594.78815,647.70593,663.79016,650.42694,669.98145,690.96155,674.5049,701.2328,690.7846,703.3322
70,788.0,877.0,877.0,886.0,884.0,909.0,920.0,913.0,936.0,987.0,980.0,426.0,656.2823,699.2781,690.8593,696.81366,693.7473,688.5357,705.053,712.78735,702.0322,715.0227,702.3357,711.30994
71,877.0,877.0,886.0,884.0,909.0,920.0,913.0,936.0,987.0,980.0,426.0,1018.0,689.93896,723.6459,701.7192,699.8959,698.6998,698.2482,704.86914,719.2212,709.4225,718.9508,703.0695,716.91406
72,877.0,886.0,884.0,909.0,920.0,913.0,936.0,987.0,980.0,426.0,1018.0,954.0,731.4861,732.771,714.78253,709.973,709.3751,700.27167,710.55444,721.2983,711.86,720.35486,710.77484,721.5144
73,886.0,884.0,909.0,920.0,913.0,936.0,987.0,980.0,426.0,1018.0,954.0,619.0,733.654,731.8247,715.8878,717.94336,719.74493,713.2617,718.0966,724.86145,716.25134,724.4043,714.50934,722.6492
74,884.0,909.0,920.0,913.0,936.0,987.0,980.0,426.0,1018.0,954.0,619.0,943.0,734.69794,733.48303,722.097,717.623,717.7019,708.82416,714.3252,719.4518,715.83685,723.9385,708.2323,725.5575
75,909.0,920.0,913.0,936.0,987.0,980.0,426.0,1018.0,954.0,619.0,943.0,958.0,734.74194,734.32935,726.96735,719.6057,716.0723,706.93005,707.4643,718.4698,715.8489,720.85254,709.4783,718.70044
76,920.0,913.0,936.0,987.0,980.0,426.0,1018.0,954.0,619.0,943.0,958.0,381.0,737.31647,735.6151,731.81525,725.50366,718.1942,709.3035,714.42975,724.7036,721.4887,727.0315,710.01166,717.8766
77,913.0,936.0,987.0,980.0,426.0,1018.0,954.0,619.0,943.0,958.0,381.0,1053.0,737.1753,736.96814,732.73987,723.54803,718.4558,712.08246,718.72314,721.66254,724.14355,724.16223,704.74677,709.3926
78,936.0,987.0,980.0,426.0,1018.0,954.0,619.0,943.0,958.0,381.0,1053.0,356.0,737.80884,736.5133,734.2725,725.4401,722.5272,717.08594,717.85754,728.5082,722.60547,718.5128,706.1287,707.8497
79,987.0,980.0,426.0,1018.0,954.0,619.0,943.0,958.0,381.0,1053.0,356.0,239.0,738.56366,737.1375,734.65173,729.57446,727.55554,718.2285,725.5841,727.7426,723.79333,719.3059,702.4439,712.1794
80,980.0,426.0,1018.0,954.0,619.0,943.0,958.0,381.0,1053.0,356.0,239.0,295.0,738.86096,737.3937,735.50464,731.7672,726.80945,725.0582,725.34784,728.5606,719.5348,712.59796,705.1365,707.73334
81,426.0,1018.0,954.0,619.0,943.0,958.0,381.0,1053.0,356.0,239.0,295.0,309.0,738.9366,737.28516,735.45886,729.94037,730.67444,724.3547,725.1288,727.246,719.4132,721.83057,703.4741,702.52
82,1018.0,954.0,619.0,943.0,958.0,381.0,1053.0,356.0,239.0,295.0,309.0,820.0,677.5421,690.623,698.5157,699.84155,699.2911,684.0772,687.5678,692.8219,689.0508,683.5019,670.19617,670.0354
83,954.0,619.0,943.0,958.0,381.0,1053.0,356.0,239.0,295.0,309.0,820.0,969.0,735.88293,734.4835,734.69824,723.03516,717.9739,705.431,708.8873,710.9407,703.8218,691.60425,669.52765,660.66895
84,619.0,943.0,958.0,381.0,1053.0,356.0,239.0,295.0,309.0,820.0,969.0,816.0,737.8002,737.3201,734.4652,720.955,712.74615,712.17615,714.6881,716.80444,707.68536,697.5498,662.7422,672.11237
85,943.0,958.0,381.0,1053.0,356.0,239.0,295.0,309.0,820.0,969.0,816.0,945.0,733.8003,724.8262,718.5766,696.91077,699.18335,685.0913,690.2829,689.7363,677.93054,659.38135,647.7887,649.64856
86,958.0,381.0,1053.0,356.0,239.0,295.0,309.0,820.0,969.0,816.0,945.0,927.0,738.6479,734.96857,732.71326,721.9697,722.9983,703.03845,710.9579,700.6253,688.247,683.0214,661.71643,661.16486
87,381.0,1053.0,356.0,239.0,295.0,309.0,820.0,969.0,816.0,945.0,927.0,938.0,738.7573,736.32074,733.19885,721.62354,721.16125,697.5816,703.21814,688.28516,688.9838,686.67426,661.44727,666.133
88,1053.0,356.0,239.0,295.0,309.0,820.0,969.0,816.0,945.0,927.0,938.0,883.0,665.63184,660.9409,685.43994,659.6191,674.32556,631.6762,633.1039,636.1375,646.8089,632.6612,602.98126,608.53174
89,356.0,239.0,295.0,309.0,820.0,969.0,816.0,945.0,927.0,938.0,883.0,962.0,735.73584,732.2116,731.00757,710.0622,701.24817,669.8661,691.9133,688.1519,683.9284,666.78174,631.6624,644.609
90,239.0,295.0,309.0,820.0,969.0,816.0,945.0,927.0,938.0,883.0,962.0,925.0,644.9265,662.4276,674.803,653.44226,650.5638,641.2916,645.34827,641.3683,644.7668,630.5341,598.18066,600.8591
91,295.0,309.0,820.0,969.0,816.0,945.0,927.0,938.0,883.0,962.0,925.0,905.0,507.73737,531.9423,601.3054,579.8955,597.05786,574.95746,581.4136,589.84424,590.47784,581.19635,565.0371,563.54834
92,309.0,820.0,969.0,816.0,945.0,927.0,938.0,883.0,962.0,925.0,905.0,893.0,449.70798,489.2055,536.84515,532.1297,543.59875,523.07324,528.11536,550.3866,555.2906,528.83746,503.79324,494.37408
93,820.0,969.0,816.0,945.0,927.0,938.0,883.0,962.0,925.0,905.0,893.0,868.0,445.43646,494.06815,547.37054,525.02454,527.9378,526.8574,530.9265,533.9042,540.3656,534.79,514.9566,532.53864
94,969.0,816.0,945.0,927.0,938.0,883.0,962.0,925.0,905.0,893.0,868.0,865.0,611.7083,608.02167,623.4865,573.8589,586.457,568.8339,565.3779,579.23145,573.2898,563.20544,540.23804,543.12256
95,816.0,945.0,927.0,938.0,883.0,962.0,925.0,905.0,893.0,868.0,865.0,887.0,697.2207,667.0544,655.2448,626.8191,621.8705,602.30457,607.3049,600.6111,600.8997,592.30457,556.1963,590.02954
96,945.0,927.0,938.0,883.0,962.0,925.0,905.0,893.0,868.0,865.0,887.0,268.0,689.0281,660.0486,655.07385,619.5368,620.26953,604.93176,599.8916,576.1825,583.866,574.48566,544.2318,571.3125
97,927.0,938.0,883.0,962.0,925.0,905.0,893.0,868.0,865.0,887.0,268.0,866.0,719.06305,685.1672,682.943,645.93964,641.02826,635.8874,622.5823,608.1929,599.68835,604.6351,558.3804,585.152
98,938.0,883.0,962.0,925.0,905.0,893.0,868.0,865.0,887.0,268.0,866.0,592.0,732.0835,710.4171,695.23883,662.0732,658.2234,647.5783,636.75323,603.02966,615.9528,610.5193,556.2764,597.2179
99,883.0,962.0,925.0,905.0,893.0,868.0,865.0,887.0,268.0,866.0,592.0,850.0,734.9046,719.69684,717.1683,682.70056,674.62476,656.61694,635.43176,619.2485,610.99097,601.738,567.44135,577.7605
100,962.0,925.0,905.0,893.0,868.0,865.0,887.0,268.0,866.0,592.0,850.0,869.0,735.35596,717.3007,714.80615,688.24976,684.9095,649.99426,644.69354,626.8277,604.83386,612.5943,562.40326,571.2966
101,925.0,905.0,893.0,868.0,865.0,887.0,268.0,866.0,592.0,850.0,869.0,472.0,737.10046,728.30994,728.3259,698.5489,686.25934,659.769,651.8556,631.395,619.5566,589.3981,551.1067,584.84894
102,905.0,893.0,868.0,865.0,887.0,268.0,866.0,592.0,850.0,869.0,472.0,869.0,737.55505,730.6715,732.2489,701.50214,695.9462,662.07886,655.3458,653.61957,612.12524,589.54346,560.7186,586.63544
103,893.0,868.0,865.0,887.0,268.0,866.0,592.0,850.0,869.0,472.0,869.0,363.0,738.03296,726.63086,726.5548,706.23236,687.0604,677.27155,676.19104,648.0879,611.6519,614.30133,587.54364,597.36334
104,868.0,865.0,887.0,268.0,866.0,592.0,850.0,869.0,472.0,869.0,363.0,214.0,733.0834,714.8141,718.964,687.4389,685.76074,680.641,668.25757,632.956,616.2412,613.8989,587.64136,591.29407
105,865.0,887.0,268.0,866.0,592.0,850.0,869.0,472.0,869.0,363.0,214.0,356.0,729.3104,714.44446,700.298,669.4904,675.8928,661.07446,649.90125,630.5077,608.2476,596.1156,554.5383,559.8001
106,887.0,268.0,866.0,592.0,850.0,869.0,472.0,869.0,363.0,214.0,356.0,275.0,730.98926,712.1483,692.2041,678.24976,661.42487,665.75183,660.64514,622.3069,605.5399,591.25256,561.88324,568.7709
107,268.0,866.0,592.0,850.0,869.0,472.0,869.0,363.0,214.0,356.0,275.0,713.0,729.2645,698.4215,696.7897,657.0354,655.8638,655.6565,647.32324,618.3468,599.432,576.238,534.97266,552.9853
108,866.0,592.0,850.0,869.0,472.0,869.0,363.0,214.0,356.0,275.0,713.0,211.0,580.3662,582.94086,575.53986,581.2007,593.51996,561.33954,570.9478,543.5895,515.4734,497.03854,475.9568,490.34338
109,592.0,850.0,869.0,472.0,869.0,363.0,214.0,356.0,275.0,713.0,211.0,166.0,676.91504,640.3258,653.8229,630.3501,619.3969,591.2843,592.14996,540.1134,525.45166,509.11688,493.89175,481.52234
110,850.0,869.0,472.0,869.0,363.0,214.0,356.0,275.0,713.0,211.0,166.0,150.0,595.9374,590.1026,607.06976,566.3903,589.57806,530.7855,533.6749,498.84528,500.3849,490.34207,441.3642,449.92197
111,869.0,472.0,869.0,363.0,214.0,356.0,275.0,713.0,211.0,166.0,150.0,162.0,669.123,638.16016,607.4737,573.08984,572.147,519.1809,528.7748,514.71924,505.05002,461.45718,422.6284,420.06537
112,472.0,869.0,363.0,214.0,356.0,275.0,713.0,211.0,166.0,150.0,162.0,163.0,687.2968,643.6415,621.4673,592.3327,585.3409,556.6574,571.80597,548.8123,533.31573,509.68005,469.82126,475.2837
113,869.0,363.0,214.0,356.0,275.0,713.0,211.0,166.0,150.0,162.0,163.0,195.0,599.0277,562.55707,531.77313,530.2874,534.52936,481.06314,500.9007,467.04828,460.3577,447.99512,408.51953,423.53656
114,363.0,214.0,356.0,275.0,713.0,211.0,166.0,150.0,162.0,163.0,195.0,164.0,676.26575,626.19257,602.751,564.8947,547.2786,511.6337,507.7536,482.2076,485.99783,465.07675,426.0321,420.61133
115,214.0,356.0,275.0,713.0,211.0,166.0,150.0,162.0,163.0,195.0,164.0,220.0,530.27985,501.0369,507.44205,469.7141,471.75095,444.67792,426.43063,428.97546,433.3157,435.01038,364.85297,389.07037
116,356.0,275.0,713.0,211.0,166.0,150.0,162.0,163.0,195.0,164.0,220.0,266.0,348.32385,368.16156,383.57007,368.3394,374.12466,355.01062,340.59543,343.58618,358.49274,350.06732,300.77222,321.78906
117,275.0,713.0,211.0,166.0,150.0,162.0,163.0,195.0,164.0,220.0,266.0,330.0,350.30026,363.94086,402.11572,371.77005,370.18723,374.06644,350.8814,366.34857,360.60864,359.73328,323.17773,336.3661
118,713.0,211.0,166.0,150.0,162.0,163.0,195.0,164.0,220.0,266.0,330.0,333.0,304.95557,330.2307,347.3129,317.80627,328.31082,316.31512,321.88773,319.33322,331.2469,336.87024,294.02856,334.07297
119,211.0,166.0,150.0,162.0,163.0,195.0,164.0,220.0,266.0,330.0,333.0,276.0,455.00558,432.74225,430.85004,373.79764,367.6593,365.63953,361.82983,362.18823,343.71307,335.6387,321.74808,342.52505
120,166.0,150.0,162.0,163.0,195.0,164.0,220.0,266.0,330.0,333.0,276.0,556.0,333.95502,319.73578,327.35187,308.18817,323.95007,305.02295,306.21002,292.91565,270.6678,303.5702,262.57077,298.92923
121,150.0,162.0,163.0,195.0,164.0,220.0,266.0,330.0,333.0,276.0,556.0,300.0,214.43587,219.45038,238.43483,235.84544,234.86801,240.40565,237.90228,210.76892,219.49045,236.21881,219.15343,240.46053
122,162.0,163.0,195.0,164.0,220.0,266.0,330.0,333.0,276.0,556.0,300.0,391.0,182.71643,187.51993,218.3738,202.8681,213.6553,223.97307,204.26324,207.53334,211.1044,227.97565,212.34953,208.7959
123,163.0,195.0,164.0,220.0,266.0,330.0,333.0,276.0,556.0,300.0,391.0,543.0,173.23093,188.87082,193.4609,184.24463,196.51086,198.93063,199.20016,190.32465,204.5651,221.84831,199.37317,210.10913
124,195.0,164.0,220.0,266.0,330.0,333.0,276.0,556.0,300.0,391.0,543.0,325.0,172.68045,184.49731,188.03766,175.83044,194.52704,194.38855,192.49692,182.31885,186.94821,190.7911,199.39514,191.43933
125,164.0,220.0,266.0,330.0,333.0,276.0,556.0,300.0,391.0,543.0,325.0,257.0,184.20117,185.29962,192.21414,181.58609,210.49098,188.383,199.44034,184.00677,183.91501,201.68527,195.02283,202.10995
126,220.0,266.0,330.0,333.0,276.0,556.0,300.0,391.0,543.0,325.0,257.0,217.0,173.93433,181.1937,182.67422,183.4931,196.68185,175.98792,193.56851,165.28818,180.77783,185.26382,195.2602,200.99963
127,266.0,330.0,333.0,276.0,556.0,300.0,391.0,543.0,325.0,257.0,217.0,404.0,192.05746,179.47037,211.45473,186.555,201.11343,183.32251,187.13315,173.80734,183.00928,194.22153,195.9801,195.14862
128,330.0,333.0,276.0,556.0,300.0,391.0,543.0,325.0,257.0,217.0,404.0,177.0,204.25986,215.56046,216.71983,195.66623,211.65346,193.47125,212.18608,175.42984,195.13434,213.2065,208.91422,218.1714
129,333.0,276.0,556.0,300.0,391.0,543.0,325.0,257.0,217.0,404.0,177.0,152.0,242.83037,235.91272,235.94865,208.66629,220.86333,218.2797,216.30978,186.54282,201.54211,207.945,227.20651,214.70398
130,276.0,556.0,300.0,391.0,543.0,325.0,257.0,217.0,404.0,177.0,152.0,90.0,256.3224,242.81203,243.0545,218.40123,247.2852,217.43166,230.55571,200.6572,211.95396,231.91556,231.85413,236.60649
131,556.0,300.0,391.0,543.0,325.0,257.0,217.0,404.0,177.0,152.0,90.0,68.0,234.1875,228.25836,206.25635,210.5669,203.7031,197.0582,200.26373,184.6167,191.38919,190.5632,201.69995,202.93045
132,300.0,391.0,543.0,325.0,257.0,217.0,404.0,177.0,152.0,90.0,68.0,50.0,359.17142,310.49384,310.31802,257.61224,252.69621,239.31607,245.33875,208.45596,212.31229,218.97641,218.63042,234.80022
133,391.0,543.0,325.0,257.0,217.0,404.0,177.0,152.0,90.0,68.0,50.0,28.0,294.34937,279.8365,242.54555,237.2277,232.41737,213.26138,223.36633,188.24686,189.62952,202.03674,207.24492,225.93745
134,543.0,325.0,257.0,217.0,404.0,177.0,152.0,90.0,68.0,50.0,28.0,12.0,308.96985,267.30615,253.43488,246.43776,248.19746,222.9863,233.57864,177.54794,189.87482,201.48465,214.42561,212.59059
135,325.0,257.0,217.0,404.0,177.0,152.0,90.0,68.0,50.0,28.0,12.0,7.0,362.93,333.8557,302.3222,278.35684,286.88007,252.09692,268.7878,203.99265,222.52277,233.83907,219.75618,243.2755
136,257.0,217.0,404.0,177.0,152.0,90.0,68.0,50.0,28.0,12.0,7.0,6.0,286.8495,265.06155,214.40552,224.50974,219.36153,203.58145,221.88672,184.45709,178.7179,173.51498,173.13339,219.38177
137,217.0,404.0,177.0,152.0,90.0,68.0,50.0,28.0,12.0,7.0,6.0,6.0,221.18178,200.4448,196.78156,202.02264,190.46417,189.22995,210.47629,164.7088,167.72925,174.98105,186.4206,210.04486
138,404.0,177.0,152.0,90.0,68.0,50.0,28.0,12.0,7.0,6.0,6.0,38.0,177.15573,167.37122,163.10709,166.69305,160.19647,163.19415,186.53937,136.92538,156.73938,175.01685,180.08676,191.30023
139,177.0,152.0,90.0,68.0,50.0,28.0,12.0,7.0,6.0,6.0,38.0,37.0,236.1692,213.36044,195.0455,178.09967,178.1705,178.35867,197.4808,151.9367,185.83154,189.92776,190.1571,195.52423
140,152.0,90.0,68.0,50.0,28.0,12.0,7.0,6.0,6.0,38.0,37.0,43.0,178.60886,166.43375,159.85373,156.01337,171.88187,157.883,184.56943,157.43878,178.28027,185.22403,181.11493,201.08649
141,90.0,68.0,50.0,28.0,12.0,7.0,6.0,6.0,38.0,37.0,43.0,50.0,131.94614,128.63153,125.42984,141.04639,149.47162,144.45969,187.88553,150.21643,167.461,173.62372,179.72244,192.86926
142,68.0,50.0,28.0,12.0,7.0,6.0,6.0,38.0,37.0,43.0,50.0,70.0,66.39993,77.04523,105.74179,127.399414,138.99924,152.73938,189.3594,152.44818,168.06577,171.80078,196.90753,192.42142
143,50.0,28.0,12.0,7.0,6.0,6.0,38.0,37.0,43.0,50.0,70.0,74.0,45.148956,48.444183,72.04004,94.18933,101.909485,124.28763,164.78342,138.69089,165.5759,166.21814,188.23785,177.16208
144,28.0,12.0,7.0,6.0,6.0,38.0,37.0,43.0,50.0,70.0,74.0,82.0,18.085602,40.90219,78.284515,92.70096,117.217896,121.88324,167.268,135.90256,164.21179,166.69739,198.2038,173.95496
145,12.0,7.0,6.0,6.0,38.0,37.0,43.0,50.0,70.0,74.0,82.0,106.0,0.15115356,25.576996,53.589325,78.41693,114.12332,119.53406,162.35513,133.36975,160.51251,167.23459,181.54996,163.00082
146,7.0,6.0,6.0,38.0,37.0,43.0,50.0,70.0,74.0,82.0,106.0,114.0,-16.639557,23.242157,37.55771,72.10797,113.36783,113.45749,160.65372,136.73181,170.01822,167.26169,182.39023,174.5264
147,6.0,6.0,38.0,37.0,43.0,50.0,70.0,74.0,82.0,106.0,114.0,123.0,-14.776154,15.717407,41.326416,83.70715,117.37848,113.3721,159.84506,147.63638,172.72,165.04086,195.49722,175.32819
148,6.0,38.0,37.0,43.0,50.0,70.0,74.0,82.0,106.0,114.0,123.0,121.0,-20.754486,40.81311,52.53589,85.98013,102.7446,122.01099,168.81659,125.01807,171.34555,188.78607,192.2575,170.35327
149,38.0,37.0,43.0,50.0,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,-22.021545,26.181763,46.081665,78.907166,104.78018,129.70349,163.4397,120.92404,170.48514,167.83383,190.59317,168.69617
150,37.0,43.0,50.0,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,-3.7379456,37.566498,75.54196,91.766235,147.26654,135.13434,170.84354,136.05197,182.54324,176.8371,211.91171,179.27917
151,43.0,50.0,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,1.5154114,49.368896,62.20047,113.49368,134.85123,139.35727,179.63794,143.96082,184.5878,182.86038,220.83304,190.36374
152,50.0,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,6.872986,66.02194,82.6694,113.16409,135.68741,151.73999,178.37405,158.49881,185.6907,180.20367,210.45326,178.81451
153,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,14.450287,80.7095,88.54141,116.128235,160.06702,155.21423,182.81348,164.04428,188.91501,183.28604,208.81532,197.35468
154,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,45.60141,75.51367,96.97107,137.74463,158.80692,164.36115,181.71942,170.48434,190.52737,183.62405,225.92487,196.18823
155,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,50.189087,97.11673,127.39453,150.25583,177.77438,183.17963,198.50137,173.2341,195.8602,208.18509,233.41214,205.02075
156,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,49.53479,78.78006,107.02371,137.02881,180.78796,169.43884,192.18408,162.27051,190.46265,182.70767,193.47589,197.13782
157,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,78.130554,98.065094,130.05414,158.88773,180.41815,186.29657,214.3442,174.24597,200.76788,188.3635,218.49107,206.90306
158,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,96.84424,107.16489,149.70242,172.2478,189.34589,195.53748,233.57538,176.159,196.33118,209.18243,231.35713,220.62727
159,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,103.82001,120.82187,145.88675,163.33932,182.51169,190.77509,215.67961,167.84311,185.58829,187.68231,205.44292,186.42255
160,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,104.14157,104.55328,141.03018,158.64658,185.79318,184.89737,211.8894,151.08109,183.90436,182.1842,189.10898,181.13718
161,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,117.12991,110.37659,140.61679,168.15082,198.03458,189.66968,219.4502,160.2406,184.35422,175.4733,201.78409,179.70935
162,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,121.844666,115.279816,173.57489,180.2547,203.2922,203.61401,241.87723,170.46463,188.30847,199.98892,215.76805,196.54156
163,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,115.27911,103.2431,155.95892,165.17038,182.2095,186.18558,219.72462,148.47983,171.88773,181.7128,194.82773,171.00104
164,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,115.9147,103.27945,156.86652,163.54813,181.3111,185.65167,218.30794,144.63135,169.79034,167.99875,180.6596,168.07715
165,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,125.20761,109.01688,158.24762,164.03027,182.02911,183.82602,216.0336,143.35983,169.6138,166.13968,189.95767,165.46982
166,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,130.55322,130.37274,145.47888,165.65863,182.10223,183.1282,216.58336,143.21326,169.20435,166.95596,189.99469,165.19003
167,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,138.63086,118.96896,149.5983,167.48688,183.29623,185.60461,219.24269,145.00961,170.68286,168.87766,179.72089,166.25574
168,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,148.99799,127.94235,154.50253,170.91153,198.45767,188.78851,223.46616,148.3743,173.71951,171.83966,181.93405,169.61554
