,true_step1,true_step2,true_step3,true_step4,true_step5,true_step6,true_step7,true_step8,true_step9,true_step10,pred_step1,pred_step2,pred_step3,pred_step4,pred_step5,pred_step6,pred_step7,pred_step8,pred_step9,pred_step10
11,388.03168,262.24167,90.4805,2.7503333,0.0,0.0,0.0,0.0,0.0,0.0,390.08688,0.0,43.599052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,262.24167,90.4805,2.7503333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.03435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,90.4805,2.7503333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.054201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2.7503333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229,78.69683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.315906
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229,78.69683,257.55667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.66957,216.86972
17,0.0,0.0,0.0,0.0,0.0,0.0,1.229,78.69683,257.55667,448.99335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.13701,420.95764
18,0.0,0.0,0.0,0.0,0.0,1.229,78.69683,257.55667,448.99335,626.04333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.1472,613.9075
19,0.0,0.0,0.0,0.0,1.229,78.69683,257.55667,448.99335,626.04333,776.07166,0.0,0.0,0.0,0.0,0.0,0.39062402,0.0,0.0,619.4961,778.501
20,0.0,0.0,0.0,1.229,78.69683,257.55667,448.99335,626.04333,776.07166,885.5,0.0,0.0,0.0,0.0,25.261166,197.56496,0.0,0.0,778.6786,898.9768
21,0.0,0.0,1.229,78.69683,257.55667,448.99335,626.04333,776.07166,885.5,944.36664,0.0,0.0,0.0,26.046755,222.16202,394.3466,0.0,0.0,891.2158,960.18286
22,0.0,1.229,78.69683,257.55667,448.99335,626.04333,776.07166,885.5,944.36664,944.25,0.0,0.0,17.176178,222.23296,418.31064,582.1199,0.0,0.0,947.05505,954.9921
23,1.229,78.69683,257.55667,448.99335,626.04333,776.07166,885.5,944.36664,944.25,885.88336,0.0,0.0,222.25856,419.9272,602.4259,745.7083,0.0,0.0,942.1327,886.4537
24,78.69683,257.55667,448.99335,626.04333,776.07166,885.5,944.36664,944.25,885.88336,772.765,3.1491206,0.0,426.67477,613.2747,764.8523,866.31366,0.0,0.0,870.9683,758.39624
25,257.55667,448.99335,626.04333,776.07166,885.5,944.36664,944.25,885.88336,772.765,626.76166,200.28607,0.0,615.1158,778.09265,882.3381,924.8781,0.0,0.0,745.4888,596.5982
26,448.99335,626.04333,776.07166,885.5,944.36664,944.25,885.88336,772.765,626.76166,460.165,393.81927,0.0,775.6683,896.1965,941.8881,925.3896,0.0,0.0,578.31036,413.77908
27,626.04333,776.07166,885.5,944.36664,944.25,885.88336,772.765,626.76166,460.165,272.47,580.9905,0.0,891.86664,954.84344,938.02856,861.0928,0.0,0.0,395.0094,218.94032
28,776.07166,885.5,944.36664,944.25,885.88336,772.765,626.76166,460.165,272.47,85.0335,744.1521,0.0,954.3028,951.0435,873.40137,745.5785,0.0,0.0,208.17732,25.392443
29,885.5,944.36664,944.25,885.88336,772.765,626.76166,460.165,272.47,85.0335,1.3483334,866.25433,0.0,952.6864,880.7498,750.9614,583.61536,0.0,0.0,25.560709,0.0
30,944.36664,944.25,885.88336,772.765,626.76166,460.165,272.47,85.0335,1.3483334,0.0,935.6124,0.0,883.01196,754.85486,589.8308,399.91287,0.0,0.0,0.0,0.0
31,944.25,885.88336,772.765,626.76166,460.165,272.47,85.0335,1.3483334,0.0,0.0,939.3777,0.0,758.5258,590.69855,407.1566,205.14821,0.0,0.0,0.0,0.0
32,885.88336,772.765,626.76166,460.165,272.47,85.0335,1.3483334,0.0,0.0,0.0,876.0071,0.0,598.3928,408.83066,219.34183,9.293627,0.0,0.0,0.0,0.0
33,772.765,626.76166,460.165,272.47,85.0335,1.3483334,0.0,0.0,0.0,0.0,750.956,0.0,417.83594,223.70233,37.757256,0.0,0.0,0.0,0.0,0.0
34,626.76166,460.165,272.47,85.0335,1.3483334,0.0,0.0,0.0,0.0,0.0,582.0166,0.0,226.56758,39.267258,0.0,0.0,0.0,0.0,0.0,0.0
35,460.165,272.47,85.0335,1.3483334,0.0,0.0,0.0,0.0,0.0,0.0,388.44403,0.0,38.59423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,272.47,85.0335,1.3483334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.44336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,85.0335,1.3483334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1.3483334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0513333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0513333,62.135334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.019545
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0513333,62.135334,210.07834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.749443,213.59319
41,0.0,0.0,0.0,0.0,0.0,0.0,1.0513333,62.135334,210.07834,358.18167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.81277,415.17386
42,0.0,0.0,0.0,0.0,0.0,1.0513333,62.135334,210.07834,358.18167,520.3283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.22134,605.588
43,0.0,0.0,0.0,0.0,1.0513333,62.135334,210.07834,358.18167,520.3283,760.67834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.9698,770.2283
44,0.0,0.0,0.0,1.0513333,62.135334,210.07834,358.18167,520.3283,760.67834,894.0833,0.0,0.0,0.0,0.0,20.285872,193.14897,0.0,0.0,773.7645,891.55743
45,0.0,0.0,1.0513333,62.135334,210.07834,358.18167,520.3283,760.67834,894.0833,964.0,0.0,0.0,0.0,19.127008,216.0282,389.89673,0.0,0.0,887.5183,954.24915
46,0.0,1.0513333,62.135334,210.07834,358.18167,520.3283,760.67834,894.0833,964.0,919.55,0.0,0.0,7.375112,212.6625,410.05692,577.68335,0.0,0.0,945.3311,951.0191
47,1.0513333,62.135334,210.07834,358.18167,520.3283,760.67834,894.0833,964.0,919.55,887.93335,0.0,0.0,210.33405,408.84894,591.1879,741.1664,0.0,0.0,941.6813,885.29626
48,62.135334,210.07834,358.18167,520.3283,760.67834,894.0833,964.0,919.55,887.93335,792.5133,0.0,0.0,413.17963,601.5141,752.9783,862.3033,0.0,0.0,872.33484,759.9258
49,210.07834,358.18167,520.3283,760.67834,894.0833,964.0,919.55,887.93335,792.5133,558.25336,191.824,0.0,600.42786,765.366,870.2198,920.4678,0.0,0.0,747.78406,600.6307
50,358.18167,520.3283,760.67834,894.0833,964.0,919.55,887.93335,792.5133,558.25336,471.065,380.5393,0.0,758.4049,882.47284,929.72784,922.2829,0.0,0.0,583.01953,422.7492
51,520.3283,760.67834,894.0833,964.0,919.55,887.93335,792.5133,558.25336,471.065,311.485,557.87067,0.0,869.4415,939.32294,926.75806,860.2319,0.0,0.0,404.99844,234.49043
52,760.67834,894.0833,964.0,919.55,887.93335,792.5133,558.25336,471.065,311.485,123.14817,707.74567,0.0,924.4343,934.1609,864.2536,749.7787,0.0,0.0,224.88414,48.936436
53,894.0833,964.0,919.55,887.93335,792.5133,558.25336,471.065,311.485,123.14817,5.9155,825.23816,0.0,924.2491,869.5365,747.108,594.1672,0.0,0.0,46.64782,0.0
54,964.0,919.55,887.93335,792.5133,558.25336,471.065,311.485,123.14817,5.9155,0.0,898.4862,0.0,865.2848,752.95966,592.76465,416.67596,0.0,0.0,0.0,0.0
55,919.55,887.93335,792.5133,558.25336,471.065,311.485,123.14817,5.9155,0.0,0.0,914.18085,0.0,753.4456,598.74396,417.58344,228.1934,0.0,0.0,0.0,0.0
56,887.93335,792.5133,558.25336,471.065,311.485,123.14817,5.9155,0.0,0.0,0.0,863.7369,0.0,602.7476,423.61148,234.99603,36.74677,0.0,0.0,0.0,0.0
57,792.5133,558.25336,471.065,311.485,123.14817,5.9155,0.0,0.0,0.0,0.0,752.0307,0.0,428.17773,243.3122,57.381733,0.0,0.0,0.0,0.0,0.0
58,558.25336,471.065,311.485,123.14817,5.9155,0.0,0.0,0.0,0.0,0.0,594.63275,0.0,241.81943,62.69918,0.0,0.0,0.0,0.0,0.0,0.0
59,471.065,311.485,123.14817,5.9155,0.0,0.0,0.0,0.0,0.0,0.0,403.07288,0.0,53.080338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,311.485,123.14817,5.9155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.54242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,123.14817,5.9155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.559696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,5.9155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645,83.81633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645,83.81633,262.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.305511,178.40993
65,0.0,0.0,0.0,0.0,0.0,0.0,1.645,83.81633,262.76,453.12167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.89792,376.2199
66,0.0,0.0,0.0,0.0,0.0,1.645,83.81633,262.76,453.12167,629.55664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.8819,564.8887
67,0.0,0.0,0.0,0.0,1.645,83.81633,262.76,453.12167,629.55664,781.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.9194,728.93994
68,0.0,0.0,0.0,1.645,83.81633,262.76,453.12167,629.55664,781.05,892.5833,0.0,0.0,0.0,0.0,0.0,163.66364,0.0,0.0,732.4959,852.9773
69,0.0,0.0,1.645,83.81633,262.76,453.12167,629.55664,781.05,892.5833,950.0,0.0,0.0,0.0,0.0,187.71361,358.04172,0.0,0.0,847.5764,920.1
70,0.0,1.645,83.81633,262.76,453.12167,629.55664,781.05,892.5833,950.0,953.36664,0.0,0.0,0.0,187.85422,379.6081,543.0563,0.0,0.0,909.0908,922.78894
71,1.645,83.81633,262.76,453.12167,629.55664,781.05,892.5833,950.0,953.36664,882.99335,0.0,0.0,185.08861,380.17325,560.732,704.27185,0.0,0.0,910.03345,862.9713
72,83.81633,262.76,453.12167,629.55664,781.05,892.5833,950.0,953.36664,882.99335,781.3883,0.0,0.0,384.62982,569.7166,722.5458,827.05,0.0,0.0,847.0946,745.3493
73,262.76,453.12167,629.55664,781.05,892.5833,950.0,953.36664,882.99335,781.3883,608.215,173.80019,0.0,573.9482,734.22394,841.70245,889.5633,0.0,0.0,729.9955,590.78723
74,453.12167,629.55664,781.05,892.5833,950.0,953.36664,882.99335,781.3883,608.215,450.76,372.10403,0.0,738.9732,857.6438,907.3869,898.1086,0.0,0.0,569.03094,412.12476
75,629.55664,781.05,892.5833,950.0,953.36664,882.99335,781.3883,608.215,450.76,228.86284,567.0545,0.0,864.11816,926.58405,912.90643,843.0238,0.0,0.0,390.84305,219.86003
76,781.05,892.5833,950.0,953.36664,882.99335,781.3883,608.215,450.76,228.86284,85.92067,737.64465,0.0,936.17596,933.93475,858.59753,736.56256,0.0,0.0,206.7958,27.869495
77,892.5833,950.0,953.36664,882.99335,781.3883,608.215,450.76,228.86284,85.92067,4.1971664,857.8728,0.0,935.6994,869.66907,741.80286,579.83704,0.0,0.0,28.288443,0.0
78,950.0,953.36664,882.99335,781.3883,608.215,450.76,228.86284,85.92067,4.1971664,0.0,924.2082,0.0,867.66174,747.32947,585.2882,399.80402,0.0,0.0,0.0,0.0
79,953.36664,882.99335,781.3883,608.215,450.76,228.86284,85.92067,4.1971664,0.0,0.0,927.00934,0.0,746.3953,587.2399,406.98553,210.53381,0.0,0.0,0.0,0.0
80,882.99335,781.3883,608.215,450.76,228.86284,85.92067,4.1971664,0.0,0.0,0.0,869.79956,0.0,594.30286,413.27032,225.8883,21.264235,0.0,0.0,0.0,0.0
81,781.3883,608.215,450.76,228.86284,85.92067,4.1971664,0.0,0.0,0.0,0.0,749.9608,0.0,418.11578,231.7943,48.07479,0.0,0.0,0.0,0.0,0.0
82,608.215,450.76,228.86284,85.92067,4.1971664,0.0,0.0,0.0,0.0,0.0,585.18445,0.0,229.86667,50.128407,0.0,0.0,0.0,0.0,0.0,0.0
83,450.76,228.86284,85.92067,4.1971664,0.0,0.0,0.0,0.0,0.0,0.0,400.4395,0.0,49.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,228.86284,85.92067,4.1971664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.89977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,85.92067,4.1971664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.126064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,4.1971664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4433334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4433334,87.458336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.450977
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4433334,87.458336,270.62167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20422,237.19933
89,0.0,0.0,0.0,0.0,0.0,0.0,1.4433334,87.458336,270.62167,460.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.54623,437.75397
90,0.0,0.0,0.0,0.0,0.0,1.4433334,87.458336,270.62167,460.905,624.25836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.08536,625.36835
91,0.0,0.0,0.0,0.0,1.4433334,87.458336,270.62167,460.905,624.25836,786.43164,0.0,0.0,0.0,0.0,0.0,28.199236,0.0,0.0,622.8613,783.98517
92,0.0,0.0,0.0,1.4433334,87.458336,270.62167,460.905,624.25836,786.43164,894.8,0.0,0.0,0.0,0.0,54.72982,221.81363,0.0,0.0,776.0924,898.2753
93,0.0,0.0,1.4433334,87.458336,270.62167,460.905,624.25836,786.43164,894.8,958.4,0.0,0.0,0.0,55.52976,248.95453,414.42874,0.0,0.0,883.98834,953.34076
94,0.0,1.4433334,87.458336,270.62167,460.905,624.25836,786.43164,894.8,958.4,955.81665,0.0,0.0,47.938812,247.24919,441.60898,596.5014,0.0,0.0,935.7332,942.58344
95,1.4433334,87.458336,270.62167,460.905,624.25836,786.43164,894.8,958.4,955.81665,901.2,0.0,0.0,249.87953,440.8612,620.71954,754.5094,0.0,0.0,925.0619,870.35046
96,87.458336,270.62167,460.905,624.25836,786.43164,894.8,958.4,955.81665,901.2,792.5,42.64139,0.0,448.91013,629.6286,778.2828,870.5087,0.0,0.0,851.7489,741.432
97,270.62167,460.905,624.25836,786.43164,894.8,958.4,955.81665,901.2,792.5,555.88336,236.2,0.0,633.7802,790.4064,891.89056,925.07983,0.0,0.0,725.4761,579.04254
98,460.905,624.25836,786.43164,894.8,958.4,955.81665,901.2,792.5,555.88336,483.46167,426.88232,0.0,791.30707,906.4198,948.512,924.085,0.0,0.0,557.83167,397.73404
99,624.25836,786.43164,894.8,958.4,955.81665,901.2,792.5,555.88336,483.46167,236.37,611.8038,0.0,906.80524,963.4502,942.614,859.7116,0.0,0.0,378.30106,204.61943
100,786.43164,894.8,958.4,955.81665,901.2,792.5,555.88336,483.46167,236.37,126.906166,771.5806,0.0,966.05707,956.4804,875.83746,743.43884,0.0,0.0,194.12346,13.184148
101,894.8,958.4,955.81665,901.2,792.5,555.88336,483.46167,236.37,126.906166,5.7155,890.54315,0.0,960.8056,883.994,752.884,581.52185,0.0,0.0,15.182908,0.0
102,958.4,955.81665,901.2,792.5,555.88336,483.46167,236.37,126.906166,5.7155,0.0,955.3969,0.0,889.47363,756.447,590.70044,397.66617,0.0,0.0,0.0,0.0
103,955.81665,901.2,792.5,555.88336,483.46167,236.37,126.906166,5.7155,0.0,0.0,955.41736,0.0,763.1084,593.18365,409.05405,205.05792,0.0,0.0,0.0,0.0
104,901.2,792.5,555.88336,483.46167,236.37,126.906166,5.7155,0.0,0.0,0.0,888.5771,0.0,601.849,411.80646,221.82346,10.880728,0.0,0.0,0.0,0.0
105,792.5,555.88336,483.46167,236.37,126.906166,5.7155,0.0,0.0,0.0,0.0,762.8221,0.0,422.2623,228.33672,42.27253,0.0,0.0,0.0,0.0,0.0
106,555.88336,483.46167,236.37,126.906166,5.7155,0.0,0.0,0.0,0.0,0.0,592.6531,0.0,230.48207,45.07675,0.0,0.0,0.0,0.0,0.0,0.0
107,483.46167,236.37,126.906166,5.7155,0.0,0.0,0.0,0.0,0.0,0.0,392.7245,0.0,39.066048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,236.37,126.906166,5.7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.17696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,126.906166,5.7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.350903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,5.7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4795,89.2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.47559
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4795,89.2475,269.81168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42182,244.18776
113,0.0,0.0,0.0,0.0,0.0,0.0,1.4795,89.2475,269.81168,455.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.02698,446.6907
114,0.0,0.0,0.0,0.0,0.0,1.4795,89.2475,269.81168,455.365,632.8433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.65152,637.68494
115,0.0,0.0,0.0,0.0,1.4795,89.2475,269.81168,455.365,632.8433,786.36334,0.0,0.0,0.0,0.0,0.0,28.432114,0.0,0.0,642.03046,800.8483
116,0.0,0.0,0.0,1.4795,89.2475,269.81168,455.365,632.8433,786.36334,895.7167,0.0,0.0,0.0,0.0,52.31582,225.30263,0.0,0.0,798.3418,920.8683
117,0.0,0.0,1.4795,89.2475,269.81168,455.365,632.8433,786.36334,895.7167,951.88336,0.0,0.0,0.0,52.41228,249.77126,423.16992,0.0,0.0,909.421,980.45465
118,0.0,1.4795,89.2475,269.81168,455.365,632.8433,786.36334,895.7167,951.88336,950.1,0.0,0.0,40.306248,248.46707,445.708,609.86414,0.0,0.0,963.74915,973.46124
119,1.4795,89.2475,269.81168,455.365,632.8433,786.36334,895.7167,951.88336,950.1,896.25,0.0,0.0,245.6949,446.0431,627.2172,771.91406,0.0,0.0,956.2539,902.6392
120,89.2475,269.81168,455.365,632.8433,786.36334,895.7167,951.88336,950.1,896.25,785.0333,31.248703,0.0,448.59647,637.4126,787.9632,890.36694,0.0,0.0,883.4195,774.00574
121,269.81168,455.365,632.8433,786.36334,895.7167,951.88336,950.1,896.25,785.0333,644.95,230.65428,0.0,637.19025,799.64343,902.54333,944.60046,0.0,0.0,755.50946,611.22156
122,455.365,632.8433,786.36334,895.7167,951.88336,950.1,896.25,785.0333,644.95,473.01834,426.70178,0.0,798.11505,917.37885,960.7546,944.62854,0.0,0.0,586.8371,427.42792
123,632.8433,786.36334,895.7167,951.88336,950.1,896.25,785.0333,644.95,473.01834,289.09833,613.74164,0.0,915.202,975.8482,956.7595,880.701,0.0,0.0,404.82825,232.2155
124,786.36334,895.7167,951.88336,950.1,896.25,785.0333,644.95,473.01834,289.09833,104.293335,776.09454,0.0,976.39703,972.01025,893.5434,767.19226,0.0,0.0,219.78934,38.83817
125,895.7167,951.88336,950.1,896.25,785.0333,644.95,473.01834,289.09833,104.293335,3.512,895.29706,0.0,971.7551,901.89954,772.417,606.25305,0.0,0.0,39.758675,0.0
126,951.88336,950.1,896.25,785.0333,644.95,473.01834,289.09833,104.293335,3.512,0.0,961.74316,0.0,902.1251,775.8893,610.5681,421.68555,0.0,0.0,0.0,0.0
127,950.1,896.25,785.0333,644.95,473.01834,289.09833,104.293335,3.512,0.0,0.0,962.9035,0.0,778.2835,613.6182,429.01245,228.7906,0.0,0.0,0.0,0.0
128,896.25,785.0333,644.95,473.01834,289.09833,104.293335,3.512,0.0,0.0,0.0,897.84076,0.0,618.42053,431.86575,241.998,33.28565,0.0,0.0,0.0,0.0
129,785.0333,644.95,473.01834,289.09833,104.293335,3.512,0.0,0.0,0.0,0.0,773.53503,0.0,437.08493,245.85698,61.349377,0.0,0.0,0.0,0.0,0.0
130,644.95,473.01834,289.09833,104.293335,3.512,0.0,0.0,0.0,0.0,0.0,605.0601,0.0,244.58209,61.1087,0.0,0.0,0.0,0.0,0.0,0.0
131,473.01834,289.09833,104.293335,3.512,0.0,0.0,0.0,0.0,0.0,0.0,419.132,0.0,62.908943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,289.09833,104.293335,3.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.21468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,104.293335,3.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.653946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,3.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6081667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6081667,85.2765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.731266
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6081667,85.2765,274.01166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.42317,252.12366
137,0.0,0.0,0.0,0.0,0.0,0.0,1.6081667,85.2765,274.01166,466.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.8731,457.3243
138,0.0,0.0,0.0,0.0,0.0,1.6081667,85.2765,274.01166,466.54,648.36334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.34695,649.9274
139,0.0,0.0,0.0,0.0,1.6081667,85.2765,274.01166,466.54,648.36334,799.7783,0.0,0.0,0.0,0.0,0.0,38.918118,0.0,0.0,653.2669,815.07526
140,0.0,0.0,0.0,1.6081667,85.2765,274.01166,466.54,648.36334,799.7783,921.23334,0.0,0.0,0.0,0.0,61.91547,237.08096,0.0,0.0,812.2881,935.5568
141,0.0,0.0,1.6081667,85.2765,274.01166,466.54,648.36334,799.7783,921.23334,976.38336,0.0,0.0,0.0,59.69445,259.7083,435.48203,0.0,0.0,925.62756,996.07495
142,0.0,1.6081667,85.2765,274.01166,466.54,648.36334,799.7783,921.23334,976.38336,970.3,0.0,0.0,45.696682,256.28656,455.07632,623.4508,0.0,0.0,981.1992,990.1948
143,1.6081667,85.2765,274.01166,466.54,648.36334,799.7783,921.23334,976.38336,970.3,923.86664,0.0,0.0,251.79381,455.13962,638.1604,786.8546,0.0,0.0,974.567,921.474
144,85.2765,274.01166,466.54,648.36334,799.7783,921.23334,976.38336,970.3,923.86664,811.28,37.516075,0.0,456.91302,648.86957,800.546,906.67334,0.0,0.0,900.99744,793.9882
145,274.01166,466.54,648.36334,799.7783,921.23334,976.38336,970.3,923.86664,811.28,652.8333,238.88492,0.0,648.25543,814.53674,917.647,964.4221,0.0,0.0,772.5411,631.14685
146,466.54,648.36334,799.7783,921.23334,976.38336,970.3,923.86664,811.28,652.8333,468.92834,437.6016,0.0,813.4202,935.5587,978.5647,967.01074,0.0,0.0,604.1917,446.34213
147,648.36334,799.7783,921.23334,976.38336,970.3,923.86664,811.28,652.8333,468.92834,309.17334,628.123,0.0,932.09375,995.3061,976.6347,903.955,0.0,0.0,421.53513,248.3691
148,799.7783,921.23334,976.38336,970.3,923.86664,811.28,652.8333,468.92834,309.17334,120.8025,792.04175,0.0,994.022,990.3701,912.44836,787.5244,0.0,0.0,235.04205,51.94997
149,921.23334,976.38336,970.3,923.86664,811.28,652.8333,468.92834,309.17334,120.8025,5.168667,913.3462,0.0,990.3215,918.4789,789.20123,623.2546,0.0,0.0,51.80554,0.0
150,976.38336,970.3,923.86664,811.28,652.8333,468.92834,309.17334,120.8025,5.168667,0.0,980.9635,0.0,920.1955,792.6044,626.8196,438.5775,0.0,0.0,0.0,0.0
