,true_step1,true_step2,true_step3,true_step4,true_step5,true_step6,true_step7,true_step8,true_step9,true_step10,pred_step1,pred_step2,pred_step3,pred_step4,pred_step5,pred_step6,pred_step7,pred_step8,pred_step9,pred_step10
29,885.5,944.36664,944.25,885.88336,772.765,626.76166,460.165,272.47,85.0335,1.3483334,907.49774,967.9914,0.0,0.0,775.33826,601.0174,0.0,204.34294,0.0,0.0
30,944.36664,944.25,885.88336,772.765,626.76166,460.165,272.47,85.0335,1.3483334,0.0,978.9732,964.4696,0.0,0.0,607.5913,411.50342,0.0,8.426735,0.0,0.0
31,944.25,885.88336,772.765,626.76166,460.165,272.47,85.0335,1.3483334,0.0,0.0,979.3429,893.25665,0.0,0.0,420.76456,213.95967,0.0,0.0,0.0,0.0
32,885.88336,772.765,626.76166,460.165,272.47,85.0335,1.3483334,0.0,0.0,0.0,916.5392,772.59454,0.0,0.0,223.70837,18.012722,0.0,0.0,0.0,0.0
33,772.765,626.76166,460.165,272.47,85.0335,1.3483334,0.0,0.0,0.0,0.0,793.7886,611.6667,0.0,0.0,41.27932,0.0,0.0,0.0,0.0,0.0
34,626.76166,460.165,272.47,85.0335,1.3483334,0.0,0.0,0.0,0.0,0.0,623.70154,425.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,460.165,272.47,85.0335,1.3483334,0.0,0.0,0.0,0.0,0.0,0.0,418.78903,225.09023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,272.47,85.0335,1.3483334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.55646,68.337166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,85.0335,1.3483334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.44887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1.3483334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0513333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0513333,62.135334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.818985
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0513333,62.135334,210.07834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.58008
41,0.0,0.0,0.0,0.0,0.0,0.0,1.0513333,62.135334,210.07834,358.18167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.681553,0.0,454.14572
42,0.0,0.0,0.0,0.0,0.0,1.0513333,62.135334,210.07834,358.18167,520.3283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.53458,0.0,638.3223
43,0.0,0.0,0.0,0.0,1.0513333,62.135334,210.07834,358.18167,520.3283,760.67834,0.0,0.0,0.0,0.0,0.0,18.923655,0.0,437.7488,0.0,803.4981
44,0.0,0.0,0.0,1.0513333,62.135334,210.07834,358.18167,520.3283,760.67834,894.0833,0.0,0.0,0.0,0.0,44.255184,225.9189,0.0,627.61066,0.0,919.381
45,0.0,0.0,1.0513333,62.135334,210.07834,358.18167,520.3283,760.67834,894.0833,964.0,0.0,0.0,0.0,0.0,233.05537,422.3067,0.0,793.17773,0.0,987.7021
46,0.0,1.0513333,62.135334,210.07834,358.18167,520.3283,760.67834,894.0833,964.0,919.55,0.0,0.0,0.0,0.0,424.77612,607.4221,0.0,917.36066,0.0,985.8929
47,1.0513333,62.135334,210.07834,358.18167,520.3283,760.67834,894.0833,964.0,919.55,887.93335,0.0,0.0,0.0,0.0,609.122,773.82275,0.0,980.7096,0.0,915.5813
48,62.135334,210.07834,358.18167,520.3283,760.67834,894.0833,964.0,919.55,887.93335,792.5133,0.0,201.7121,0.0,0.0,775.8366,897.705,0.0,977.65,0.0,788.2872
49,210.07834,358.18167,520.3283,760.67834,894.0833,964.0,919.55,887.93335,792.5133,558.25336,202.41498,415.67578,0.0,0.0,898.27783,962.90015,0.0,910.0709,0.0,625.3507
50,358.18167,520.3283,760.67834,894.0833,964.0,919.55,887.93335,792.5133,558.25336,471.065,407.83594,601.0812,0.0,0.0,956.0018,960.84125,0.0,783.8737,0.0,443.01212
51,520.3283,760.67834,894.0833,964.0,919.55,887.93335,792.5133,558.25336,471.065,311.485,586.70575,756.3603,0.0,0.0,950.8704,890.6273,0.0,618.6227,0.0,247.64857
52,760.67834,894.0833,964.0,919.55,887.93335,792.5133,558.25336,471.065,311.485,123.14817,738.03894,869.2155,0.0,0.0,889.1376,766.2435,0.0,427.45416,0.0,61.039757
53,894.0833,964.0,919.55,887.93335,792.5133,558.25336,471.065,311.485,123.14817,5.9155,861.09955,929.4072,0.0,0.0,771.22345,606.3899,0.0,222.37303,0.0,0.0
54,964.0,919.55,887.93335,792.5133,558.25336,471.065,311.485,123.14817,5.9155,0.0,934.63385,934.1898,0.0,0.0,608.01917,421.43558,0.0,27.852764,0.0,0.0
55,919.55,887.93335,792.5133,558.25336,471.065,311.485,123.14817,5.9155,0.0,0.0,947.54004,875.86896,0.0,0.0,427.03592,228.17717,0.0,0.0,0.0,0.0
56,887.93335,792.5133,558.25336,471.065,311.485,123.14817,5.9155,0.0,0.0,0.0,899.0502,766.2036,0.0,0.0,234.84782,36.65342,0.0,0.0,0.0,0.0
57,792.5133,558.25336,471.065,311.485,123.14817,5.9155,0.0,0.0,0.0,0.0,789.2511,614.3174,0.0,0.0,54.43789,0.0,0.0,0.0,0.0,0.0
58,558.25336,471.065,311.485,123.14817,5.9155,0.0,0.0,0.0,0.0,0.0,631.7999,434.32993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,471.065,311.485,123.14817,5.9155,0.0,0.0,0.0,0.0,0.0,0.0,429.662,233.49258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,311.485,123.14817,5.9155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.62054,72.50812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,123.14817,5.9155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.20297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,5.9155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645,83.81633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.305115
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645,83.81633,262.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.03401
65,0.0,0.0,0.0,0.0,0.0,0.0,1.645,83.81633,262.76,453.12167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.81235
66,0.0,0.0,0.0,0.0,0.0,1.645,83.81633,262.76,453.12167,629.55664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.96875,0.0,589.27454
67,0.0,0.0,0.0,0.0,1.645,83.81633,262.76,453.12167,629.55664,781.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.42526,0.0,755.2383
68,0.0,0.0,0.0,1.645,83.81633,262.76,453.12167,629.55664,781.05,892.5833,0.0,0.0,0.0,0.0,8.600892,183.08067,0.0,581.28156,0.0,875.00275
69,0.0,0.0,1.645,83.81633,262.76,453.12167,629.55664,781.05,892.5833,950.0,0.0,0.0,0.0,0.0,193.82706,376.37466,0.0,748.79486,0.0,946.46674
70,0.0,1.645,83.81633,262.76,453.12167,629.55664,781.05,892.5833,950.0,953.36664,0.0,0.0,0.0,0.0,381.91846,561.5959,0.0,875.03796,0.0,949.3096
71,1.645,83.81633,262.76,453.12167,629.55664,781.05,892.5833,950.0,953.36664,882.99335,0.0,0.0,0.0,0.0,565.0881,727.3463,0.0,942.12524,0.0,888.4537
72,83.81633,262.76,453.12167,629.55664,781.05,892.5833,950.0,953.36664,882.99335,781.3883,0.0,168.41214,0.0,0.0,734.06256,852.29425,0.0,946.06866,0.0,771.63385
73,262.76,453.12167,629.55664,781.05,892.5833,950.0,953.36664,882.99335,781.3883,608.215,178.22655,382.2967,0.0,0.0,861.2627,924.3075,0.0,885.4904,0.0,616.1627
74,453.12167,629.55664,781.05,892.5833,950.0,953.36664,882.99335,781.3883,608.215,450.76,391.2174,577.6525,0.0,0.0,924.39813,929.7941,0.0,764.94147,0.0,435.1802
75,629.55664,781.05,892.5833,950.0,953.36664,882.99335,781.3883,608.215,450.76,228.86284,587.13446,751.41876,0.0,0.0,928.74054,868.6037,0.0,602.8255,0.0,238.35048
76,781.05,892.5833,950.0,953.36664,882.99335,781.3883,608.215,450.76,228.86284,85.92067,762.9826,885.04425,0.0,0.0,876.09796,749.88745,0.0,410.12082,0.0,46.411335
77,892.5833,950.0,953.36664,882.99335,781.3883,608.215,450.76,228.86284,85.92067,4.1971664,892.03894,947.6424,0.0,0.0,760.3103,589.3479,0.0,204.10873,0.0,0.0
78,950.0,953.36664,882.99335,781.3883,608.215,450.76,228.86284,85.92067,4.1971664,0.0,962.498,946.74097,0.0,0.0,597.6346,404.30765,0.0,10.310767,0.0,0.0
79,953.36664,882.99335,781.3883,608.215,450.76,228.86284,85.92067,4.1971664,0.0,0.0,963.32654,878.75977,0.0,0.0,414.86072,208.43938,0.0,0.0,0.0,0.0
80,882.99335,781.3883,608.215,450.76,228.86284,85.92067,4.1971664,0.0,0.0,0.0,908.3989,764.7276,0.0,0.0,224.12483,18.154696,0.0,0.0,0.0,0.0
81,781.3883,608.215,450.76,228.86284,85.92067,4.1971664,0.0,0.0,0.0,0.0,789.9145,607.856,0.0,0.0,45.0836,0.0,0.0,0.0,0.0,0.0
82,608.215,450.76,228.86284,85.92067,4.1971664,0.0,0.0,0.0,0.0,0.0,622.6276,423.3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,450.76,228.86284,85.92067,4.1971664,0.0,0.0,0.0,0.0,0.0,0.0,426.0614,230.80887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,228.86284,85.92067,4.1971664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.26828,66.9822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,85.92067,4.1971664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.54173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,4.1971664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4433334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4433334,87.458336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.31612
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4433334,87.458336,270.62167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.155
89,0.0,0.0,0.0,0.0,0.0,0.0,1.4433334,87.458336,270.62167,460.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.405518,0.0,458.5812
90,0.0,0.0,0.0,0.0,0.0,1.4433334,87.458336,270.62167,460.905,624.25836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.75323,0.0,638.54877
91,0.0,0.0,0.0,0.0,1.4433334,87.458336,270.62167,460.905,624.25836,786.43164,0.0,0.0,0.0,0.0,0.0,36.88996,0.0,447.5091,0.0,799.9414
92,0.0,0.0,0.0,1.4433334,87.458336,270.62167,460.905,624.25836,786.43164,894.8,0.0,0.0,0.0,0.0,70.49177,242.4777,0.0,634.9481,0.0,911.76117
93,0.0,0.0,1.4433334,87.458336,270.62167,460.905,624.25836,786.43164,894.8,958.4,0.0,0.0,0.0,0.0,258.8385,436.7195,0.0,797.4104,0.0,974.73
94,0.0,1.4433334,87.458336,270.62167,460.905,624.25836,786.43164,894.8,958.4,955.81665,0.0,0.0,0.0,0.0,446.60184,617.78564,0.0,917.94867,0.0,969.0304
95,1.4433334,87.458336,270.62167,460.905,624.25836,786.43164,894.8,958.4,955.81665,901.2,0.0,27.227728,0.0,0.0,626.86096,779.8501,0.0,977.0129,0.0,895.0506
96,87.458336,270.62167,460.905,624.25836,786.43164,894.8,958.4,955.81665,901.2,792.5,42.40283,245.45609,0.0,0.0,790.1756,900.7908,0.0,971.0927,0.0,765.30884
97,270.62167,460.905,624.25836,786.43164,894.8,958.4,955.81665,901.2,792.5,555.88336,249.38448,456.14636,0.0,0.0,911.68896,963.4,0.0,901.4897,0.0,602.5059
98,460.905,624.25836,786.43164,894.8,958.4,955.81665,901.2,792.5,555.88336,483.46167,457.97385,643.49304,0.0,0.0,967.56366,959.4372,0.0,772.15424,0.0,418.24365
99,624.25836,786.43164,894.8,958.4,955.81665,901.2,792.5,555.88336,483.46167,236.37,644.57904,804.6069,0.0,0.0,960.07355,887.70087,0.0,602.16516,0.0,220.49931
100,786.43164,894.8,958.4,955.81665,901.2,792.5,555.88336,483.46167,236.37,126.906166,806.19,922.9604,0.0,0.0,893.8398,758.09216,0.0,406.2037,0.0,30.764206
101,894.8,958.4,955.81665,901.2,792.5,555.88336,483.46167,236.37,126.906166,5.7155,932.0158,981.1148,0.0,0.0,772.5444,593.07526,0.0,197.7445,0.0,0.0
102,958.4,955.81665,901.2,792.5,555.88336,483.46167,236.37,126.906166,5.7155,0.0,1000.1917,975.8391,0.0,0.0,604.0971,404.0504,0.0,3.3833709,0.0,0.0
103,955.81665,901.2,792.5,555.88336,483.46167,236.37,126.906166,5.7155,0.0,0.0,997.60095,901.84534,0.0,0.0,416.9324,207.80347,0.0,0.0,0.0,0.0
104,901.2,792.5,555.88336,483.46167,236.37,126.906166,5.7155,0.0,0.0,0.0,931.07587,779.1749,0.0,0.0,220.50343,14.095915,0.0,0.0,0.0,0.0
105,792.5,555.88336,483.46167,236.37,126.906166,5.7155,0.0,0.0,0.0,0.0,806.72455,618.2724,0.0,0.0,39.749615,0.0,0.0,0.0,0.0,0.0
106,555.88336,483.46167,236.37,126.906166,5.7155,0.0,0.0,0.0,0.0,0.0,634.31354,429.3386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,483.46167,236.37,126.906166,5.7155,0.0,0.0,0.0,0.0,0.0,0.0,422.59277,222.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,236.37,126.906166,5.7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0529,57.63081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,126.906166,5.7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.204376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,5.7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4795,89.2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.75802
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4795,89.2475,269.81168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.5694
113,0.0,0.0,0.0,0.0,0.0,0.0,1.4795,89.2475,269.81168,455.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5405,0.0,479.89893
114,0.0,0.0,0.0,0.0,0.0,1.4795,89.2475,269.81168,455.365,632.8433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.44382,0.0,665.44794
115,0.0,0.0,0.0,0.0,1.4795,89.2475,269.81168,455.365,632.8433,786.36334,0.0,0.0,0.0,0.0,0.0,44.01827,0.0,463.842,0.0,831.0152
116,0.0,0.0,0.0,1.4795,89.2475,269.81168,455.365,632.8433,786.36334,895.7167,0.0,0.0,0.0,0.0,74.68312,253.39127,0.0,655.6278,0.0,946.30963
117,0.0,0.0,1.4795,89.2475,269.81168,455.365,632.8433,786.36334,895.7167,951.88336,0.0,0.0,0.0,0.0,267.23126,452.48502,0.0,823.07074,0.0,1011.4082
118,0.0,1.4795,89.2475,269.81168,455.365,632.8433,786.36334,895.7167,951.88336,950.1,0.0,0.0,0.0,0.0,459.81943,640.29407,0.0,947.0467,0.0,1004.97546
119,1.4795,89.2475,269.81168,455.365,632.8433,786.36334,895.7167,951.88336,950.1,896.25,0.0,17.931679,0.0,0.0,645.3403,805.5638,0.0,1006.89844,0.0,931.17377
120,89.2475,269.81168,455.365,632.8433,786.36334,895.7167,951.88336,950.1,896.25,785.0333,32.543552,242.59235,0.0,0.0,811.0738,927.31525,0.0,1001.474,0.0,800.42676
121,269.81168,455.365,632.8433,786.36334,895.7167,951.88336,950.1,896.25,785.0333,644.95,246.3988,456.59567,0.0,0.0,933.0807,989.726,0.0,930.647,0.0,635.5639
122,455.365,632.8433,786.36334,895.7167,951.88336,950.1,896.25,785.0333,644.95,473.01834,457.769,648.0535,0.0,0.0,987.52606,985.25635,0.0,800.00653,0.0,447.5193
123,632.8433,786.36334,895.7167,951.88336,950.1,896.25,785.0333,644.95,473.01834,289.09833,646.64844,810.22314,0.0,0.0,980.7281,912.84247,0.0,629.18317,0.0,247.70393
124,786.36334,895.7167,951.88336,950.1,896.25,785.0333,644.95,473.01834,289.09833,104.293335,814.1186,933.3862,0.0,0.0,916.99524,785.4417,0.0,432.3289,0.0,55.341934
125,895.7167,951.88336,950.1,896.25,785.0333,644.95,473.01834,289.09833,104.293335,3.512,941.2629,992.83936,0.0,0.0,796.5022,619.048,0.0,221.59752,0.0,0.0
126,951.88336,950.1,896.25,785.0333,644.95,473.01834,289.09833,104.293335,3.512,0.0,1012.9601,989.7507,0.0,0.0,627.1315,427.79532,0.0,22.413483,0.0,0.0
127,950.1,896.25,785.0333,644.95,473.01834,289.09833,104.293335,3.512,0.0,0.0,1011.16364,918.1396,0.0,0.0,438.22797,227.61821,0.0,0.0,0.0,0.0
128,896.25,785.0333,644.95,473.01834,289.09833,104.293335,3.512,0.0,0.0,0.0,947.5361,795.67725,0.0,0.0,240.25623,31.90689,0.0,0.0,0.0,0.0
129,785.0333,644.95,473.01834,289.09833,104.293335,3.512,0.0,0.0,0.0,0.0,824.0629,632.8498,0.0,0.0,57.11617,0.0,0.0,0.0,0.0,0.0
130,644.95,473.01834,289.09833,104.293335,3.512,0.0,0.0,0.0,0.0,0.0,651.7854,443.1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,473.01834,289.09833,104.293335,3.512,0.0,0.0,0.0,0.0,0.0,0.0,451.58618,248.51404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,289.09833,104.293335,3.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.63812,82.019684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,104.293335,3.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.9683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,3.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6081667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6081667,85.2765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.741486
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6081667,85.2765,274.01166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.12433
137,0.0,0.0,0.0,0.0,0.0,0.0,1.6081667,85.2765,274.01166,466.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.011955,0.0,492.24344
138,0.0,0.0,0.0,0.0,0.0,1.6081667,85.2765,274.01166,466.54,648.36334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.571,0.0,678.56445
139,0.0,0.0,0.0,0.0,1.6081667,85.2765,274.01166,466.54,648.36334,799.7783,0.0,0.0,0.0,0.0,0.0,49.49908,0.0,474.96155,0.0,844.9887
140,0.0,0.0,0.0,1.6081667,85.2765,274.01166,466.54,648.36334,799.7783,921.23334,0.0,0.0,0.0,0.0,79.828156,261.11374,0.0,668.8429,0.0,960.94604
141,0.0,0.0,1.6081667,85.2765,274.01166,466.54,648.36334,799.7783,921.23334,976.38336,0.0,0.0,0.0,0.0,273.91492,461.58,0.0,839.05695,0.0,1028.154
142,0.0,1.6081667,85.2765,274.01166,466.54,648.36334,799.7783,921.23334,976.38336,970.3,0.0,0.0,0.0,0.0,468.74554,649.926,0.0,964.02014,0.0,1023.48035
143,1.6081667,85.2765,274.01166,466.54,648.36334,799.7783,921.23334,976.38336,970.3,923.86664,0.0,20.683916,0.0,0.0,653.5138,817.11005,0.0,1025.3474,0.0,950.60974
144,85.2765,274.01166,466.54,648.36334,799.7783,921.23334,976.38336,970.3,923.86664,811.28,36.86877,245.45618,0.0,0.0,820.7414,940.27765,0.0,1020.1159,0.0,820.98315
145,274.01166,466.54,648.36334,799.7783,921.23334,976.38336,970.3,923.86664,811.28,652.8333,253.17175,463.32758,0.0,0.0,945.12915,1006.14594,0.0,949.5544,0.0,654.4715
146,466.54,648.36334,799.7783,921.23334,976.38336,970.3,923.86664,811.28,652.8333,468.92834,468.09125,656.9854,0.0,0.0,1004.7987,1004.18207,0.0,818.58966,0.0,465.46707
147,648.36334,799.7783,921.23334,976.38336,970.3,923.86664,811.28,652.8333,468.92834,309.17334,661.5821,823.21967,0.0,0.0,999.5612,932.91174,0.0,646.6335,0.0,263.39587
148,799.7783,921.23334,976.38336,970.3,923.86664,811.28,652.8333,468.92834,309.17334,120.8025,828.60785,946.74255,0.0,0.0,934.9279,802.37823,0.0,446.94788,0.0,69.99531
149,921.23334,976.38336,970.3,923.86664,811.28,652.8333,468.92834,309.17334,120.8025,5.168667,958.1633,1007.4582,0.0,0.0,811.1902,632.8113,0.0,233.48167,0.0,0.0
150,976.38336,970.3,923.86664,811.28,652.8333,468.92834,309.17334,120.8025,5.168667,0.0,1029.9087,1005.26697,0.0,0.0,641.3702,440.07355,0.0,33.46682,0.0,0.0
