,true_step1,true_step2,true_step3,true_step4,true_step5,true_step6,true_step7,true_step8,true_step9,true_step10,pred_step1,pred_step2,pred_step3,pred_step4,pred_step5,pred_step6,pred_step7,pred_step8,pred_step9,pred_step10
153,70.0,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,223.01663,252.72318,251.62103,223.45317,242.26947,234.29362,2.0,256.17407,2.0,251.6139
154,74.0,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,213.91266,239.4105,244.40518,219.01236,237.6245,226.33861,2.0,249.70627,2.0,253.94594
155,82.0,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,203.74065,229.39522,239.05695,211.42741,231.91553,225.69157,2.0,244.82925,2.0,253.15375
156,106.0,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,195.98723,225.44006,228.68036,203.03487,224.45042,218.26913,2.0,239.94008,2.0,254.4868
157,114.0,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,192.79387,220.3284,227.0378,206.31082,225.0593,216.93436,2.0,242.62816,2.0,251.19687
158,123.0,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,188.6621,217.68687,223.50867,207.9034,222.10452,218.00113,2.0,240.31267,2.0,248.33388
159,121.0,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,187.2594,217.28557,219.58733,203.95787,217.08856,218.0736,2.0,243.24979,2.0,247.46994
160,130.0,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,188.29854,221.38713,220.92647,204.6929,218.58997,220.64986,2.0,248.26326,2.0,251.25363
161,129.0,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,190.37047,220.9003,222.88702,209.85597,218.3764,220.89401,2.0,253.44884,2.0,255.28862
162,116.0,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,191.42987,220.36351,225.32663,213.88646,219.37811,226.30486,2.0,258.36453,2.0,257.2522
163,118.0,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,187.57149,219.22475,227.18265,216.32501,220.95938,227.58975,2.0,259.7526,2.0,259.7131
164,134.0,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,190.08887,221.93863,232.33322,225.57259,228.3643,235.18848,2.0,267.51447,2.0,265.71133
165,137.0,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,194.64871,223.75569,237.9311,235.55063,236.5484,243.31728,2.0,270.95688,2.0,273.71536
166,152.0,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,204.69408,229.43965,242.1396,245.51822,245.97542,255.15865,2.0,274.393,2.0,281.15665
167,166.0,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,212.98532,237.97057,247.76884,257.416,252.72333,265.78088,2.0,284.1565,2.0,289.59155
168,171.0,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,220.78403,247.04263,258.23288,268.32632,265.57288,275.33414,2.0,295.97397,2.0,300.49493
169,163.0,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,229.56021,259.3193,269.13983,279.1686,273.43787,284.44397,2.0,305.33255,2.0,314.382
170,184.0,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,241.27,272.1299,284.28342,290.544,282.7324,292.09988,2.0,317.02747,2.0,326.50546
171,210.0,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,253.07391,289.00272,298.31973,300.11673,296.16956,299.2422,2.0,330.27606,2.0,338.40594
172,224.0,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,268.0677,301.19403,311.0884,311.0037,308.76468,309.78748,2.0,344.593,2.0,351.6406
173,265.0,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,282.67587,314.4293,321.49707,323.05792,320.39304,320.91742,2.0,355.82217,2.0,361.80966
174,266.0,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,292.4626,322.74106,328.7689,329.51495,326.07727,326.71652,2.0,360.99365,2.0,364.72635
175,264.0,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,302.4494,330.95917,336.31042,335.85913,332.59833,332.6688,2.0,365.9952,2.0,367.776
176,287.0,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,312.19354,339.0086,343.23962,342.49408,338.64423,338.5064,2.0,370.7856,2.0,370.88715
177,300.0,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,321.58337,346.93066,350.19135,348.46463,344.47473,344.15915,2.0,375.55652,2.0,373.8167
178,303.0,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,329.7058,354.7385,356.20145,353.8604,349.7567,349.495,2.0,379.75854,2.0,376.67163
179,307.0,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,338.7011,361.73264,362.50446,359.50946,355.51715,354.84827,2.0,384.1858,2.0,379.3947
180,346.0,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,347.30774,369.2064,368.9947,365.74176,361.22293,359.91428,2.0,388.53043,2.0,382.1224
181,357.0,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,355.3362,376.00812,375.50986,371.6225,366.19873,364.91318,2.0,392.95633,2.0,385.32065
182,348.0,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,363.87857,382.8988,382.36945,377.99374,371.22128,370.25595,2.0,397.2071,2.0,389.29764
183,318.0,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,371.64868,389.1,389.2377,383.84183,376.66394,375.5019,2.0,400.98337,2.0,392.00735
184,319.0,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,378.66565,396.05566,395.52737,389.91592,381.5486,380.6489,2.0,404.5977,2.0,394.6867
185,337.0,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,385.16223,403.13452,401.28482,395.64713,386.3604,385.60165,2.0,408.04712,2.0,397.51993
186,389.0,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,392.56732,409.89417,407.58972,400.94113,391.05865,390.81454,2.0,411.88208,2.0,400.09778
187,549.0,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,401.3362,416.92136,414.7488,405.89136,395.9797,395.25983,2.0,416.43512,2.0,403.01688
188,962.0,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,412.676,425.03885,422.59918,412.58606,401.5539,400.69067,2.0,422.29898,2.0,406.7839
189,641.0,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,430.00186,435.56543,434.7592,422.0201,408.90897,407.42554,2.0,431.49893,2.0,414.6575
190,369.0,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,442.78113,444.52063,446.67438,431.30978,418.69855,417.12665,2.0,439.2181,2.0,421.09604
191,338.0,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,451.10074,454.09766,453.8764,439.01807,426.68738,424.84766,2.0,444.2067,2.0,423.2531
192,326.0,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,456.13217,464.2462,459.9135,444.71747,431.74557,430.8832,2.0,447.5726,2.0,426.88284
193,324.0,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,460.53497,470.3696,463.73843,450.53583,436.3557,436.58072,2.0,450.7856,2.0,430.49753
194,459.0,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,469.63025,475.8843,466.53134,455.69235,440.91046,442.402,2.0,453.61755,2.0,430.5025
195,400.0,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,478.8424,482.94696,470.42783,456.85086,443.3617,443.59744,2.0,456.8776,2.0,428.76138
196,490.0,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,482.71664,483.62006,473.87857,460.5498,444.89587,444.73712,2.0,458.5147,2.0,429.08038
197,973.0,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,486.52615,484.281,477.4299,464.22546,446.64755,448.06165,2.0,459.77008,2.0,430.08322
198,511.0,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,494.99835,490.00726,488.09293,468.04782,451.0176,451.9912,2.0,465.9483,2.0,435.30075
199,515.0,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,498.36603,493.25436,496.06586,472.2352,457.04486,457.19174,2.0,464.90628,2.0,442.8111
200,401.0,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,503.87094,499.4401,497.18866,479.6365,463.3024,461.99924,2.0,464.20435,2.0,444.92017
201,402.0,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,506.80765,505.39398,501.85547,479.43185,467.76263,465.35025,2.0,468.36996,2.0,445.7895
202,308.0,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,510.54678,511.6666,504.8523,481.30804,469.64117,465.526,2.0,476.39694,2.0,446.2893
203,299.0,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,520.4676,515.56604,506.2158,486.25723,470.81754,469.17297,2.0,479.54834,2.0,444.35046
204,699.0,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,524.8393,518.4476,507.43405,487.1486,469.1255,469.734,2.0,477.0448,2.0,441.28223
205,407.0,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,525.9385,518.57983,509.9467,492.57172,467.76645,472.39056,2.0,473.87454,2.0,441.53683
206,1191.0,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,528.5892,518.99506,510.05154,491.34225,468.63797,474.63657,2.0,472.20874,2.0,440.44446
207,457.0,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,543.3752,525.4733,520.7081,494.40445,474.3973,472.54303,2.0,481.7124,2.0,442.81247
208,1199.0,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,543.6198,530.41455,525.99347,498.22534,480.9836,476.87827,2.0,479.90378,2.0,449.14157
209,1110.0,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,553.564,536.79443,527.60205,503.8088,486.05087,482.3266,2.0,485.33008,2.0,453.57486
210,1076.0,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,568.9788,548.46533,541.42035,508.9696,497.96124,492.5536,2.0,493.80554,2.0,463.66965
211,1119.0,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,582.04346,561.413,550.20557,522.43854,506.0068,494.53473,2.0,507.1871,2.0,466.7914
212,773.0,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,599.2901,568.5333,560.0953,537.3751,510.9526,503.87738,2.0,515.8843,2.0,470.62308
213,1127.0,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,600.35223,575.4118,564.2732,536.78143,510.15802,502.1396,2.0,515.97546,2.0,473.73343
214,826.0,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,605.6814,581.5116,568.6365,549.51263,513.8007,510.07132,2.0,522.2292,2.0,475.88766
215,426.0,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,617.8424,595.8265,574.5567,552.78033,517.1043,516.42377,2.0,527.53314,2.0,486.4734
216,564.0,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,618.98,597.8027,577.6956,555.9855,523.83307,518.40686,2.0,532.54865,2.0,483.99265
217,644.0,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,619.33716,602.3621,574.5653,561.7267,525.08844,520.82336,2.0,528.68353,2.0,487.70615
218,345.0,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,615.217,598.8109,571.79175,553.30316,522.13794,519.07007,2.0,529.92,2.0,485.8972
219,426.0,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,612.37213,592.6896,569.7937,550.17444,523.2448,519.0104,2.0,527.7814,2.0,481.15024
220,366.0,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,607.74927,590.8867,566.138,549.8052,519.84576,511.39722,2.0,524.03253,2.0,475.9629
221,350.0,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,593.47656,575.9553,563.80725,542.3989,512.438,508.18494,2.0,512.40454,2.0,465.32556
222,551.0,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,583.02124,564.938,555.2001,536.8598,503.68414,500.18307,2.0,502.45633,2.0,462.7735
223,491.0,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,579.12024,560.897,556.79846,529.01715,500.58612,494.9662,2.0,497.3784,2.0,451.33167
224,458.0,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,579.98193,559.0519,553.9774,526.26715,497.65134,491.4275,2.0,496.64752,2.0,451.07462
225,417.0,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,578.99603,552.081,554.88116,522.48676,496.74768,489.55988,2.0,488.0481,2.0,451.0253
226,488.0,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,575.2992,555.3193,545.3445,519.7212,495.52075,494.40036,2.0,480.9558,2.0,442.26016
227,484.0,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,577.91144,552.162,546.75385,510.3744,492.2654,488.28464,2.0,485.01572,2.0,443.7277
228,537.0,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,576.0259,557.65826,544.1489,510.88525,494.8803,489.23056,2.0,476.5092,2.0,439.43622
229,482.0,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,579.36334,549.91364,534.80994,507.67514,488.43143,484.12518,2.0,472.53244,2.0,437.40796
230,427.0,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,572.29663,549.2771,533.355,498.41525,487.9614,483.5319,2.0,466.10425,2.0,433.5362
231,457.0,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,561.9524,546.16986,518.9288,490.71243,481.09845,474.28076,2.0,460.60565,2.0,424.96317
232,417.0,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,561.77924,539.3402,517.8306,484.84042,478.15652,468.73218,2.0,462.0664,2.0,423.07162
233,1013.0,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,547.76764,533.11554,509.6484,479.80646,471.68704,458.9271,2.0,451.80457,2.0,414.56445
234,1013.0,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,542.4864,527.1132,502.94855,475.07578,462.0495,452.0413,2.0,449.1897,2.0,410.01566
235,693.0,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,544.57904,523.9936,506.03275,468.14413,460.61694,447.9627,2.0,451.0066,2.0,411.66187
236,371.0,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,542.2988,521.2243,505.98132,469.3967,460.4411,440.59686,2.0,452.3033,2.0,407.8758
237,328.0,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,533.36725,518.07056,501.21936,468.50974,453.9181,438.41055,2.0,451.23703,2.0,403.1556
238,303.0,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,516.698,511.14108,493.21954,457.91327,444.7444,430.39297,2.0,444.84277,2.0,401.68942
239,351.0,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,505.80173,505.4499,485.43942,457.398,441.4696,428.09085,2.0,437.9107,2.0,399.57764
240,291.0,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,503.9712,502.6094,478.9026,454.43787,436.9832,424.22546,2.0,435.254,2.0,395.51126
241,278.0,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,497.36142,494.9127,472.19586,447.2694,431.56174,416.66156,2.0,430.20447,2.0,388.14252
242,263.0,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,488.29907,485.2901,461.75858,442.44,424.61945,408.5921,2.0,423.8635,2.0,383.54544
243,403.0,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,478.51035,475.29285,455.99664,434.4808,418.2131,405.06937,2.0,421.3174,2.0,378.43008
244,271.0,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,468.56592,469.40558,452.60632,426.14108,413.32544,400.20947,2.0,415.56027,2.0,377.2955
245,293.0,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,457.62216,460.8589,447.1602,421.98544,409.7236,396.48273,2.0,404.15747,2.0,375.99197
246,337.0,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,449.2218,452.47226,440.38513,415.37805,406.11475,392.60687,2.0,395.68063,2.0,371.37665
247,294.0,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,441.9131,447.1813,435.41504,405.30487,401.17212,383.60757,2.0,395.9773,2.0,366.4823
248,298.0,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,438.83307,442.49686,431.1234,398.0677,396.30103,376.16873,2.0,398.16672,2.0,362.25815
249,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,439.74725,435.50665,425.9168,396.69528,391.9157,372.3662,2.0,396.98843,2.0,361.13333
250,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,432.03052,428.6385,421.30777,393.72458,387.2757,371.0342,2.0,386.5577,2.0,357.98557
251,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,421.7297,423.48575,411.47046,390.98587,381.26328,369.26764,2.0,377.99466,2.0,353.1929
252,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,419.6816,419.1062,407.3145,384.25906,377.71503,362.3427,2.0,375.31808,2.0,349.6448
253,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,417.67142,419.2416,402.72574,381.00266,376.75235,354.78162,2.0,375.1702,2.0,346.87155
254,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,414.30408,415.04825,396.57697,375.6394,373.21826,351.14044,2.0,374.9857,2.0,348.20547
255,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,407.91364,414.23477,389.16516,366.95935,372.6571,350.09384,2.0,372.78995,2.0,348.21378
256,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,400.3548,410.1614,382.928,363.24585,370.28625,344.5771,2.0,372.53467,2.0,345.03195
257,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,389.39355,403.55417,377.7663,362.38696,364.32648,337.14005,2.0,369.7599,2.0,339.94937
258,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,373.91898,389.7416,367.25192,354.5854,352.03714,325.53525,2.0,359.88815,2.0,329.38535
259,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,358.73904,377.79138,355.6286,344.01505,340.87656,314.48837,2.0,349.16083,2.0,320.5226
260,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,345.25958,367.6842,345.71417,334.51288,332.01962,305.28897,2.0,341.05435,2.0,314.05695
261,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,335.9599,359.28394,337.4792,326.69147,325.39905,299.05753,2.0,336.5609,2.0,310.58237
262,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,325.73434,349.84445,331.07214,318.80588,318.93918,292.93845,2.0,330.77753,2.0,306.8799
263,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,312.77524,341.80582,322.53552,312.10385,312.2355,288.26917,2.0,321.90106,2.0,302.0922
264,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,301.8419,332.04483,314.20667,302.51242,304.79373,281.16724,2.0,313.60376,2.0,298.15082
265,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,293.69678,324.5846,308.57535,293.4744,300.6298,273.8239,2.0,308.2046,2.0,293.9696
266,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,291.08707,318.20367,303.79794,287.44446,294.3337,265.14523,2.0,308.20898,2.0,290.2598
267,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,288.88434,310.85504,300.97565,280.09274,287.73807,259.59552,2.0,307.74286,2.0,287.9411
268,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,283.10944,302.72125,295.81216,274.26172,281.77744,255.47617,2.0,303.81094,2.0,285.48163
269,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,275.15744,295.8788,290.54416,270.15875,276.4704,253.26364,2.0,298.02234,2.0,282.12985
270,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,259.8628,285.28662,281.09387,258.35144,268.89642,247.23715,2.0,290.11765,2.0,273.7849
271,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,249.06242,275.11017,271.20532,248.51006,260.6577,237.59723,2.0,281.29034,2.0,268.13937
272,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,237.31163,267.67523,260.22842,241.44109,253.25089,232.27132,2.0,273.61832,2.0,266.5577
273,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,227.98032,258.46655,250.09734,235.14336,245.24518,231.08092,2.0,266.6072,2.0,264.28107
274,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,218.51337,248.48453,242.0694,229.43602,242.27458,226.90453,2.0,262.86664,2.0,265.29974
275,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,209.59932,238.09291,236.6503,226.89911,239.62187,223.8806,2.0,261.63345,2.0,265.41235
276,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,200.13283,230.56201,232.71841,223.14935,231.493,220.89261,2.0,257.1898,2.0,267.74078
277,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,188.59296,225.03262,228.63881,222.28914,229.04018,223.19968,2.0,256.01428,2.0,265.165
278,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,184.4139,221.10576,228.95753,222.03012,229.26234,225.48715,2.0,254.57841,2.0,266.99457
279,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,188.5291,224.39024,231.61751,225.05145,232.94858,229.33269,2.0,261.16537,2.0,270.02603
280,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,195.95634,227.0492,238.69902,227.56871,234.77022,233.0701,2.0,271.19012,2.0,277.146
281,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,203.6124,228.49037,246.32431,232.6293,235.57086,237.07059,2.0,278.495,2.0,284.19717
282,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,209.68484,229.97629,251.5809,239.84708,238.78423,246.50572,2.0,284.44278,2.0,289.21045
283,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,215.55812,235.40274,258.28137,249.0543,245.12062,256.29272,2.0,288.98752,2.0,294.98782
284,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,223.21617,243.49226,265.65662,260.34158,257.0968,266.44284,2.0,297.18988,2.0,301.63916
285,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,233.05736,251.23244,270.82715,271.89468,268.4993,276.57452,2.0,302.8194,2.0,309.1193
286,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,248.86794,261.87128,275.0593,280.29138,279.33673,287.2663,2.0,309.23117,2.0,318.08304
287,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,258.74872,274.2866,279.77084,290.85684,287.74933,298.4942,2.0,320.58664,2.0,325.6063
288,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,267.07013,284.56467,287.34497,300.99182,300.03873,306.5338,2.0,333.26733,2.0,334.49518
289,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,272.96667,295.47226,295.63754,309.9173,305.94403,312.9764,2.0,340.71002,2.0,343.78262
290,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,276.37534,301.91156,305.77017,318.4454,310.26428,315.50546,2.0,345.9314,2.0,350.06064
291,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,279.25916,310.67984,314.1322,323.09183,316.28867,317.26868,2.0,351.55554,2.0,355.74512
292,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,284.8923,315.61667,321.30093,326.9192,322.26215,322.84033,2.0,358.6597,2.0,363.35318
293,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,292.38663,322.493,327.39307,334.24875,329.29465,329.18503,2.0,364.13004,2.0,370.1137
294,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,187.0,297.7113,326.313,331.90448,336.8036,332.0677,332.93478,2.0,365.0073,2.0,370.06372
295,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,187.0,302.0,303.1907,330.49567,336.87778,339.4884,335.0257,336.53662,2.0,365.9677,2.0,370.45877
296,149.0,149.0,151.0,167.0,138.0,145.0,182.0,187.0,302.0,940.0,308.52045,334.7464,341.5017,342.35977,338.46652,340.20813,2.0,366.42105,2.0,371.12704
297,149.0,151.0,167.0,138.0,145.0,182.0,187.0,302.0,940.0,364.0,314.01263,339.4818,345.3675,344.95856,341.34592,343.71097,2.0,367.56326,2.0,371.35867
298,151.0,167.0,138.0,145.0,182.0,187.0,302.0,940.0,364.0,337.0,319.20428,343.89392,349.5984,346.487,344.2439,346.0727,2.0,368.7883,2.0,371.77026
299,167.0,138.0,145.0,182.0,187.0,302.0,940.0,364.0,337.0,299.0,325.0157,348.57443,353.08765,348.8403,346.76074,348.5582,2.0,370.21637,2.0,371.65854
300,138.0,145.0,182.0,187.0,302.0,940.0,364.0,337.0,299.0,316.0,331.39627,352.58704,356.47464,351.37796,349.05344,351.0501,2.0,372.11145,2.0,371.2678
301,145.0,182.0,187.0,302.0,940.0,364.0,337.0,299.0,316.0,211.0,335.84003,356.1766,359.56018,353.16318,351.40033,353.5031,2.0,372.76218,2.0,370.64444
302,182.0,187.0,302.0,940.0,364.0,337.0,299.0,316.0,211.0,179.0,338.91562,358.83698,361.46576,355.1766,352.71063,355.82172,2.0,372.4311,2.0,369.9087
303,187.0,302.0,940.0,364.0,337.0,299.0,316.0,211.0,179.0,164.0,342.65704,361.62137,363.45517,356.93182,354.2257,357.6699,2.0,372.5967,2.0,369.1361
304,302.0,940.0,364.0,337.0,299.0,316.0,211.0,179.0,164.0,154.0,345.56384,364.08362,365.78302,357.9557,355.92844,358.7246,2.0,372.67856,2.0,368.5778
305,940.0,364.0,337.0,299.0,316.0,211.0,179.0,164.0,154.0,157.0,350.4982,367.96365,369.12216,361.19846,358.39456,360.5221,2.0,374.82764,2.0,369.7319
